Data_ITA;Hora_ITA;SO2_ITA;CO_ITA;O3_ITA;MP_ITA;NO_ITA;NOX_ITA;NO2_ITA;VEL_VENTO_ITA;DIR_VENTO_ITA;TEMP_ITA;UMID_ITA;STWD_ITA
14/9/2014;21;0;0.36;13.6;21.1;6.3;17.3;12.2;3;143.8;22.6;65;25.4
14/9/2014;22;0;0.33;14.3;14.6;1.9;7.8;10.6;3.1;139.3;22.4;65;20.4
14/9/2014;23;0;0.28;14.3;8;0.4;4.4;11.6;2.8;141.5;22.2;65;22.2
14/9/2014;24;0;0.26;16.9;12.1;0.2;3.1;6.6;2.7;144.1;22.2;65;19.6
15/9/2014;1;0;0.2;19;7.9;0.3;1.9;4.9;2.4;136.2;22.4;64;19.1
15/9/2014;2;0;0.19;20.3;4.6;0.9;3.7;3.9;2.8;137.9;22.4;64;19.4
15/9/2014;3;0;0.15;20;6.2;1;5.6;3;2.4;130.8;22.4;65;19.4
15/9/2014;4;0;0.16;19.6;6.4;5.2;16.1;3.9;2.7;134.2;22;69;18.4
15/9/2014;5;0;0.16;19;7;9.5;23.9;5;2.5;132;21.1;67;19.9
15/9/2014;6;0;0.21;13.8;7.2;15.9;31.7;11.2;2.5;132.4;20.6;72;17.3
15/9/2014;7;0;0.27;10.5;5.7;5.9;15.7;14.6;2;128.1;19.4;85;13.8
15/9/2014;8;0;0.45;10.5;3.8;12.2;25.2;15.9;1.3;149.7;21.2;80;24.8
15/9/2014;9;0;0.31;13.3;3.3;7.7;17.9;10;2.4;130.8;21.8;75;19.8
15/9/2014;10;0;0.32;12.5;14.6;5.9;14;13.1;3.2;139.1;22.2;74;21.4
15/9/2014;11;0;0.26;12.8;31.2;5.8;14;10.3;3.5;137.1;22.3;76;20
15/9/2014;12;0;0.24;13.9;17.8;11;22.6;8.3;4.7;138.9;22.8;74;20.5
15/9/2014;13;0;0.21;13.8;9;7.3;16.2;8.9;4;130;23;73;19.8
15/9/2014;14;0;0.36;11;8.4;8.3;17;11.8;3;133.8;21.6;82;19.9
15/9/2014;15;0.2;0.2;12.5;7.2;30.5;50.9;9.3;3.4;135.9;22.8;77;19
15/9/2014;16;0.2;<Samp;12.7;4;47.8;67.8;8.9;4.2;136.8;22.1;78;16.9
15/9/2014;17;0.5;0.46;6.5;7.6;39.8;58.4;20.4;2.1;145.8;21.2;79;27.2
15/9/2014;18;0.7;0.56;4.7;28.4;41.6;62;20.2;2.5;153.3;21.4;80;17.1
15/9/2014;19;0.6;0.59;4.4;18.7;36.8;54.6;18.8;1.9;152.1;21.5;80;17.6
15/9/2014;20;0.7;0.55;3.7;11.3;<Samp;<Samp;20.5;1.7;153.6;21.7;78;17.1
15/9/2014;21;0.5;0.4;3.8;23.5;23.9;39;17.8;1.8;149.1;21.9;78;16.5
15/9/2014;22;<Samp;<Samp;<Samp;<Samp;12.8;26.5;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
15/9/2014;23;0.6;0.35;6.4;9.3;2.5;7.2;15.5;1.9;154.4;21.4;80;28
15/9/2014;24;0.5;0.2;5.3;5.3;2.7;8.7;13.9;0.4;152.8;21.5;79;18.4
16/9/2014;1;0.4;0.11;12.1;10;4.4;14.2;5.9;1.9;133.2;21.4;80;21.3
16/9/2014;2;0.4;0.13;12.3;8.8;0.9;5.8;6.6;1.7;68;20.6;81;32.2
16/9/2014;3;0.5;0.14;7.7;7.3;1.5;6.7;10.1;0.8;65.5;20.9;80;28.4
16/9/2014;4;0.5;0.14;10.9;6;32.8;53.8;5.8;0.2;133.1;20.7;81;39.5
16/9/2014;5;0.5;0.12;10.2;5.8;75.4;102.2;6.2;0.9;134.4;20.4;83;26.1
16/9/2014;6;0.7;0.3;1.6;14.7;29.9;49.8;21;0.2;85.7;20.9;79;41.8
16/9/2014;7;0.9;0.79;0.6;12.7;25.8;46.4;26.9;1.2;79.2;21.4;79;43.9
16/9/2014;8;0.7;0.57;3.4;33;34;54.1;19.9;0.3;133.9;21.3;82;33.9
16/9/2014;9;0.5;0.58;5.3;20.5;14.3;26;20.6;1.9;78.4;22.6;78;31.1
16/9/2014;10;0.6;0.58;6.3;16.2;17.6;32.8;20.3;2.1;76.5;24.7;65;42
16/9/2014;11;0.6;0.33;10.6;10;6.3;18.1;12.1;2.9;131.4;25.6;59;20.8
16/9/2014;12;0.7;0.37;9.1;5.4;11.2;23.1;15.3;2.5;123.5;24.7;66;28.1
16/9/2014;13;0.5;0.26;10.8;3.2;18.3;33.4;11.8;3.2;123.9;24;69;17.3
16/9/2014;14;0.6;0.3;8.7;1.7;22.8;39;12;3.2;123.4;25;63;21.2
16/9/2014;15;0;0.4;8.1;4.9;11.4;26.8;15.2;2.6;120.9;24.7;64;24
16/9/2014;16;0.1;0.33;7.8;6.1;8;21.9;16.4;2.2;122.5;24.7;65;24.2
16/9/2014;17;0;0.25;6.8;25.4;10.1;27.3;15.4;2.1;119.9;23.8;69;20.2
16/9/2014;18;0;0.25;7.2;15.6;12.3;31.4;14.1;2.2;119.5;23.3;70;18.5
16/9/2014;19;0;0.29;5.3;11;11.6;29.1;17.2;1.1;118.3;23.2;70;21.2
16/9/2014;20;0;0.26;4.1;6;19.6;36.3;19.2;1.1;116.8;23.1;72;31.1
16/9/2014;21;0;0.24;4.8;11.8;8.2;21.4;17.7;1.1;120.4;22.8;72;22.1
16/9/2014;22;0;0.35;5.2;26.2;7.1;22.5;16.8;1.5;136.3;22.9;71;24.7
16/9/2014;23;0;0.22;7.4;13.8;5.3;19.8;13.4;0.9;123.2;22.6;73;25.2
16/9/2014;24;0;0.2;5.5;8.5;0.7;11.7;15.5;0.1;159.6;22.4;74;59.3
17/9/2014;1;0;0.2;5.2;20.4;2.8;15.8;14.9;0.1;109.2;22;76;48.6
17/9/2014;2;0;0.15;5.1;14.7;0.6;9.8;11.5;0.1;93.8;21.2;79;38.5
17/9/2014;3;0.1;0.12;3.3;10.3;3.8;12.1;13.2;0.1;109.4;20.6;82;40.5
17/9/2014;4;0;0.1;4.6;15.6;49.7;66;9.7;0.1;100.4;20.3;84;14.3
17/9/2014;5;0.1;0.1;3.7;17.7;134.9;163.5;8.7;0.1;102.1;19.8;86;20.5
17/9/2014;6;0.2;0.2;0.3;10;41.1;66.5;16.4;0.1;110.6;20.3;86;19
17/9/2014;7;0.6;0.94;0.1;6.4;39.1;63.2;28.6;1;90.1;21.6;84;29.6
17/9/2014;8;0.2;0.75;3.6;35.6;16.1;31.7;25.5;2.1;65.2;24.4;68;38.1
17/9/2014;9;0.1;0.58;4.5;34.6;10.9;22;24.2;0.8;50;25.6;61;57.6
17/9/2014;10;0.1;0.33;10.3;21.2;6.1;16.2;15.7;2.7;127;27;55;28.8
17/9/2014;11;0.2;0.26;11.2;13.6;11.6;22.5;11.2;4.2;124.6;26.7;57;22.2
17/9/2014;12;0.2;0.18;11.9;11.9;8.9;17.3;10.1;3.9;124.6;27;56;20.8
17/9/2014;13;0.3;0.24;11;14.9;9.6;19.6;11.4;4.4;127.9;27;54;20.8
17/9/2014;14;0.2;0.24;12;8.5;12.6;23.7;8.8;5.1;126.2;26.7;60;21.1
17/9/2014;15;0;0.22;12.7;5.4;12.5;27.2;10.2;4.4;129.3;26.4;58;22.8
17/9/2014;16;0.1;0.29;10.9;13.6;15.8;30.8;11.3;4.6;128.4;25.7;62;23
17/9/2014;17;0;0.34;9.6;10.5;19.5;38.4;14.8;3.1;128.7;24.3;65;26.5
17/9/2014;18;0;0.4;7.2;14.5;23.1;45;15.2;3.1;130.6;23.6;66;25.6
17/9/2014;19;0;0.48;5.8;23.5;21.7;42.7;19.3;3.1;134.8;23.5;68;24
17/9/2014;20;0;0.46;4.4;16.4;16;32.8;21.9;2.7;137.8;23.4;67;25.6
17/9/2014;21;0;0.43;4.3;11.4;14.9;28.1;21;2.3;136.8;23.2;68;26.7
17/9/2014;22;0;0.41;8.3;22.5;5.2;14.9;17.1;2.7;131.8;23.1;68;24.1
17/9/2014;23;0;0.4;9.2;15.2;1.4;6.6;13.5;2.3;141.6;23;70;24.8
17/9/2014;24;0;0.26;11.8;10.3;0.8;5.4;10.4;2;140.4;22.8;69;25.5
18/9/2014;1;0.1;0.22;15.4;7.3;2.5;7.6;5.5;1.9;133.2;22.6;69;24.2
18/9/2014;2;0;0.2;16.1;4.7;0.8;2.7;5.1;1.6;136.6;22.3;71;24
18/9/2014;3;0;0.2;15;3.9;1.7;5.7;5.6;1.2;138.6;22.2;71;24.6
18/9/2014;4;0;0.18;16.7;2.3;22.2;38.3;2.6;1.7;148.5;22.3;70;26.4
18/9/2014;5;0;0.19;15.4;3.1;42.8;63.8;5;1.8;142.5;21.9;70;24.8
18/9/2014;6;0.1;0.34;7.3;15.4;13.7;27.2;16.5;1.7;150.9;21.7;69;25.5
18/9/2014;7;0.1;0.6;6.2;9;6.2;16;21.4;2.5;137.2;22.6;64;26.1
18/9/2014;8;0;0.45;10.9;19.3;9.3;19.5;13.6;3.2;128.1;24.6;58;22.3
18/9/2014;9;0;0.35;14;20.1;7;15.6;9.8;4.5;129.2;25.6;57;18.5
18/9/2014;10;0;0.37;13.5;14;6.6;14.8;10.5;4.4;131.1;25.9;56;21.8
18/9/2014;11;0;0.32;14.4;7.8;6.3;13.9;8.9;4.5;126.2;25.9;57;17.6
18/9/2014;12;0.1;0.26;14.3;4.4;8;16.3;8.5;5;134.6;26;58;19.3
18/9/2014;13;0.1;0.28;13.7;3.4;5.5;12.1;7.8;4.7;135.3;26.4;56;19.9
18/9/2014;14;0.2;0.3;13.9;2.7;5.6;13.1;8.6;4.9;135;26.7;55;20.2
18/9/2014;15;0.1;0.31;13.7;2.4;21.5;39.4;6.9;4.8;138.7;26.2;58;19
18/9/2014;16;0.1;0.16;13.5;1.8;27.2;45.3;7.6;5.1;133.8;25.3;59;16.7
18/9/2014;17;0;0.45;7.2;7.9;23.5;39.1;17.9;2.5;143.2;20.2;82;16.2
18/9/2014;18;0;0.55;3.4;19.2;17.1;30.7;18.1;1;129.5;20.1;86;10.7
18/9/2014;19;0;0.43;4.4;19;32.8;52.3;15.7;1.6;139.1;20.5;87;12.4
18/9/2014;20;0;0.36;5.2;12.5;32;52.4;13.7;2;139.7;21.2;85;11.9
18/9/2014;21;0;0.49;3.4;9.9;23;40.7;19.5;2;154.4;21.6;82;24
18/9/2014;22;0;0.47;5.5;11.8;9.8;20.5;20.4;2.4;152;22.2;72;22.3
18/9/2014;23;0;0.44;5.7;8.6;1.8;7.9;17.7;1.9;155.8;22.3;73;25.8
18/9/2014;24;0;0.21;10.4;20.2;1.7;5.8;10.9;2.1;146.8;22.4;74;28
19/9/2014;1;0;0.15;13.5;16.2;1.4;6.1;6.4;2.2;144.1;22.4;72;23.7
19/9/2014;2;0;0.12;14.2;13.3;2;4.9;5;2;142.2;22.5;72;25.3
19/9/2014;3;0;0.11;14.8;9.4;2.5;8;5.7;1.8;136.3;22.4;71;29.5
19/9/2014;4;0;0.11;15.6;6.1;18.2;33.4;3.7;2.1;132.8;22.2;73;22.4
19/9/2014;5;0;0.12;13.6;5.1;31.6;53.3;5.8;1.2;143.5;21.9;75;26.7
19/9/2014;6;0;0.27;7.7;5.6;15.7;32.7;15.5;1.6;145.4;22.2;75;31
19/9/2014;7;0;0.45;5.7;38.5;14.4;28.9;21.9;2.3;132.5;22.9;69;22.7
19/9/2014;8;0;0.41;8.7;29.1;9.9;21.3;17.1;2.5;121.7;24.8;63;21.8
19/9/2014;9;0;0.36;9.8;16.4;13.1;26.7;14.5;3.6;128.1;25.8;63;21.1
19/9/2014;10;0;0.23;11.8;17.4;14.1;27.4;11.6;4;126.4;26.2;62;19.9
19/9/2014;11;0;0.28;9.8;10.9;6.4;16.3;13.7;3.3;128.4;25.1;69;22.7
19/9/2014;12;0;0.24;10.6;8.5;6.2;14.6;13.5;4;130;25.9;61;21.8
19/9/2014;13;0;0.2;12.7;14.2;11.2;22.8;10;4.5;127.2;25.3;66;19.7
19/9/2014;14;0;0.21;13.1;8.1;13.1;27.7;8.7;5;132.1;25.1;66;20.7
19/9/2014;15;0.1;0.29;9.9;12.9;13.3;28.8;11.8;3.5;131.5;24.9;66;24.4
19/9/2014;16;0.1;0.3;8.7;10.2;16.2;35.2;14.6;3.3;130.8;24.2;70;23.3
19/9/2014;17;0;0.33;7.6;9.8;14.4;34.5;15.5;3.4;125.6;23.4;75;23.7
19/9/2014;18;0;0.34;5.6;21.1;15.5;34;19;2.8;128.4;23.1;75;21.7
19/9/2014;19;0;0.35;3.4;17.4;26.8;48.5;20.1;1.3;123.4;23.1;75;28.5
19/9/2014;20;0;0.28;4.3;12.1;15.1;31.8;18.6;1.9;129.6;23;75;21.6
19/9/2014;21;0.1;0.35;3.5;21.1;10.3;25.2;21.8;1.6;140.2;23.2;71;27.4
19/9/2014;22;0.1;0.3;6;30.7;7.3;18.8;17;1.7;132.9;23.1;73;22.6
19/9/2014;23;0.1;0.26;6.7;17.7;6;17.1;14.9;0.9;125.7;23;74;21.8
19/9/2014;24;0;0.22;7.9;12;5.5;18.2;11.6;1;140.5;23;78;28.4
20/9/2014;1;0;0.24;8.3;8.1;3.3;11.4;11.2;0.6;132.2;22.4;77;50.3
20/9/2014;2;0;0.24;5.5;6.5;3.8;12.2;12.7;0.1;158.9;21.9;80;42.9
20/9/2014;3;0.1;0.16;10.7;6.5;1.6;10.1;8.8;0.4;134.3;22.5;77;48.1
20/9/2014;4;0;0.15;9.7;17;23.5;43.2;8.7;0.1;145.4;22.2;76;48.2
20/9/2014;5;0;0.13;8.6;26.2;31.5;54.2;9;0.2;157.6;22.2;77;44.6
20/9/2014;6;0.1;0.23;2.2;23.7;11.6;26.9;19.8;0.1;138.7;22.2;77;42
20/9/2014;7;0.1;0.4;3.3;16.7;11.4;23.8;22.9;0.1;124.2;23.5;73;46.3
20/9/2014;8;0.1;0.22;8.9;33;5.3;12.4;15.3;1.6;113.9;25.1;67;29.7
20/9/2014;9;0.1;0.23;10.5;33.1;8;17.2;12.3;2.6;128.7;26.7;61;33.1
20/9/2014;10;0.1;0.18;14.9;21.3;7.1;16.2;7.3;5.3;131.7;26.3;62;19
20/9/2014;11;0.2;0.17;13.9;21.4;5.5;13.2;9.5;4.5;132.4;26.9;58;23
20/9/2014;12;0.3;0.18;13.3;14.1;5.5;13.1;9.5;4.8;130.5;27.2;58;22.4
20/9/2014;13;0.3;0.21;13.9;10.3;2.9;8.9;8.2;5.6;132.7;27.1;55;19.5
20/9/2014;14;0.3;0.2;13.3;7.2;4.5;11.6;7.8;5.3;130.2;27.4;56;18.6
20/9/2014;15;0;0.14;14.7;15.2;3.9;11.9;6.2;6.3;133.5;26.6;57;19.1
20/9/2014;16;0.1;0.17;13.1;10;4.7;17;7.4;6;133.1;25.8;62;19.9
20/9/2014;17;0;0.16;12.8;5.6;5.9;19;8.3;4.8;129.4;24.5;68;18.8
20/9/2014;18;0;0.25;8.8;11.4;18.1;36.4;12.5;1.8;114.5;24;71;24
20/9/2014;19;0;0.24;7.3;6.7;28.8;50.7;13.3;1.4;111.3;23.6;74;25.3
20/9/2014;20;0;0.48;4.3;21.3;30.1;52.7;18.3;0.8;78.8;23.5;75;50.3
20/9/2014;21;0;0.56;3.2;16;31.2;53.7;21.9;0.8;60.6;23.4;74;59.2
20/9/2014;22;0;0.55;3.2;22;17.4;35.6;22.7;1.1;57.7;23.4;75;55.6
20/9/2014;23;0;0.58;2.7;14.2;14;30.3;22.5;1.5;64.2;23.3;76;45.5
20/9/2014;24;0;0.48;3.9;16.5;4.6;15.5;18.3;1.8;60.3;23.2;77;45.7
21/9/2014;1;0;0.43;4.6;18.5;8.1;19.6;16.3;2.9;64.9;22.9;79;32.8
21/9/2014;2;0;0.29;8.2;13.5;6.9;21.3;11;3.7;67.3;22.4;80;26.3
21/9/2014;3;0;0.27;6.7;14.3;4.4;15.6;11.6;2.9;69.5;22.1;80;25.4
21/9/2014;4;0;0.33;4.5;27.2;13.9;30.5;14.5;1.4;74.1;21.9;81;27.6
21/9/2014;5;0;0.24;3.7;17.3;19;41.4;11.2;1;69.9;21.3;84;32.6
21/9/2014;6;0;0.26;2.9;9.2;16.7;37.7;16.6;2.2;78.3;21.6;84;24.2
21/9/2014;7;0.1;0.67;2.7;13.6;13.2;31.4;22.3;3.1;78.5;22.7;80;19.6
21/9/2014;8;0;0.39;5;30.1;10.2;27.9;21;4;75.6;23.8;76;21.2
21/9/2014;9;0;0.34;7.5;37.2;14.3;33.2;18.4;3.6;66.4;24.9;72;30.3
21/9/2014;10;0;0.32;11.3;23.5;9.4;21.5;17.8;2.9;73.7;26;66;38.7
21/9/2014;11;0;0.33;10.3;28.9;5.8;14.4;19.2;2.6;158.3;25.3;70;24.8
21/9/2014;12;0;0.28;12.8;19;3.4;9;12.4;2.7;142.4;25.7;69;26.9
21/9/2014;13;0;0.19;12.5;12.6;2.8;9.6;8.9;4;135.5;26;67;21.4
21/9/2014;14;0;0.14;13.5;19.2;6.3;15.8;5.9;5.5;132.6;26.5;67;19.4
21/9/2014;15;0.1;0.18;13.1;10.6;5.5;16.2;7;5.7;133.8;26.9;66;21.4
21/9/2014;16;0.2;0.2;11.4;6.6;17.4;36.4;9.6;3.4;126.4;27.2;65;20.1
21/9/2014;17;0.1;0.24;10.1;27.1;26.6;48.8;11;1.4;109.8;25.9;67;40.3
21/9/2014;18;0;0.51;5.3;25.8;37.7;61.1;19.1;0.4;96.1;25.1;70;64.8
21/9/2014;19;0;0.69;3.7;34.8;25.4;45.5;22.4;1.3;61.6;24.6;71;53.5
21/9/2014;20;0.1;0.84;2.4;22.7;18.9;38.4;23.5;1.6;58.7;24.1;73;49.9
21/9/2014;21;0.1;0.65;3.2;25.1;15.3;33;20.2;2.8;59.5;23.7;76;41.1
21/9/2014;22;0;0.65;4.2;29.1;4.2;15.7;19.5;3.7;61.6;23.5;78;31.5
21/9/2014;23;0.2;0.49;5.6;23.2;2.3;10;17.7;3.8;66;23.1;79;30.1
21/9/2014;24;0;0.36;8.5;14.7;1.1;5.7;11.8;3.9;64.9;22.7;80;31.1
22/9/2014;1;0;0.25;10.8;10.7;0.4;5;7.9;3.7;65.9;22.4;81;30.6
22/9/2014;2;0;0.23;13;17.4;0.8;4.9;4.7;4.1;61.9;22.2;81;31.9
22/9/2014;3;0;0.19;13.6;12.5;2;14.6;5.5;4.6;70.7;22.1;81;25.9
22/9/2014;4;0;0.2;13.6;13.5;28.4;56.1;4.7;6.3;74.4;21.9;81;21.7
22/9/2014;5;0;0.2;9.2;11.8;41.9;71.7;13.2;5.9;73.2;21.9;80;24.1
22/9/2014;6;0.2;0.38;0.9;18.8;20.1;42.4;27.6;5;74.8;21.8;79;22.5
22/9/2014;7;0.3;0.94;1.8;22.3;15.2;35.7;29.8;5.1;77.6;22.3;78;21
22/9/2014;8;0.1;0.68;5.7;33.5;12.7;30.4;22.2;7.3;76.8;23.7;73;20.9
22/9/2014;9;0.1;0.61;10.9;22.7;4.8;19.7;20.5;8.9;74.9;25.6;65;21.9
22/9/2014;10;0.2;0.47;15.7;33.7;4.3;17.3;17.8;5.2;69.5;27.6;57;34.7
22/9/2014;11;0.2;0.35;22.9;19.9;1.3;10.1;15.4;3.4;112;28.3;57;24.6
22/9/2014;12;0.3;0.29;26.8;14;5.3;14.9;13.5;5.3;140.6;27.1;63;20.1
22/9/2014;13;0.2;0.26;33.7;24.7;6.2;17.1;9.7;5.6;133.9;25.8;70;18.3
22/9/2014;14;0.2;0.25;14.9;26.5;8.2;20.7;9.9;5.2;128.9;27.4;66;19.6
22/9/2014;15;0;0.31;14.6;37.5;14.8;28.6;11;4.5;130.4;27.3;67;24.2
22/9/2014;16;0;0.32;11.3;20.5;10;23.6;12.6;3.8;129.4;26.7;68;24.4
22/9/2014;17;0;0.33;10.6;27.6;9.5;22;13.9;4.1;132.9;25.2;73;19.9
22/9/2014;18;0;0.41;9.8;29.8;14.1;28.1;13.7;3.8;137.7;24.4;77;20.1
22/9/2014;19;0;0.36;10.7;20.4;12.4;24.6;12.7;3.5;139.7;24;79;18.9
22/9/2014;20;0;0.33;9.2;41.6;9.8;21.3;14.1;3;138.8;23.9;80;20.3
22/9/2014;21;0;0.35;9.8;30.7;4.3;12.7;12.3;3.5;139.2;23.8;81;16.7
22/9/2014;22;0;0.3;10.1;27.7;4.1;10.6;11.9;3.1;138.2;23.7;81;17.1
22/9/2014;23;0.2;0.2;12.7;16.2;0;1.5;8.7;3.6;136.9;23.7;81;15.6
22/9/2014;24;0;0.15;18.5;9.6;0;0.8;7.2;4.6;133.3;23.5;82;14.4
23/9/2014;1;0;0.12;21.5;21.5;0.4;0.9;2.6;4.6;132.8;23.4;83;15.3
23/9/2014;2;0;0.13;21.9;14.9;0;0.3;2.6;5;130.2;23.1;82;12.8
23/9/2014;3;0;0.14;22.2;15.7;0.2;1.1;2;4.7;131.2;22.9;81;13.9
23/9/2014;4;0;0.13;21.9;27.3;9.2;20.3;2.5;4.4;127.7;22.9;83;13
23/9/2014;5;0;0.14;22.5;15.3;4.4;14.2;2.4;5.3;126.9;22.5;83;13.1
23/9/2014;6;0;0.21;14.8;11.6;4.5;15;11.5;3;134.5;22.4;85;18.7
23/9/2014;7;0;0.2;16.1;25.2;3.8;14.6;10;5.5;128.7;22.7;84;14.5
23/9/2014;8;0;0.28;15.5;22.3;4.7;16.1;10.8;4.7;130;21.5;89;15.4
23/9/2014;9;0;0.26;17.6;23;8.1;22.8;11;5.6;131.6;22.8;85;13.8
23/9/2014;10;0;0.26;16.8;19;10.6;32.7;11.5;5.8;132.3;23.6;77;14.8
23/9/2014;11;0;0.33;14.1;20.8;32.8;58.6;14.8;3.9;130.3;22.6;81;21.3
23/9/2014;12;0;0.41;13.3;13.9;14.1;38.5;22.2;1.4;121.4;20.2;87;27.2
23/9/2014;13;0.3;0.64;10.9;10.3;66.4;105.1;25.9;2.1;142.2;20.6;88;19.4
23/9/2014;14;0;0.49;12.4;8.1;14.4;35.7;24.5;1.3;124.4;20.7;87;19.7
23/9/2014;15;0.2;1.07;2.5;7.4;37.7;61.6;38.8;1.2;142.7;21;89;32.6
23/9/2014;16;0.3;0.3;10.9;11.6;41.4;67.8;21.5;1.8;136.2;21.6;88;16.5
23/9/2014;17;0.1;0.55;6.5;11.4;40.7;62;24.2;1.6;130.9;21;88;37.3
23/9/2014;18;0.2;0.84;4.1;19.5;22.2;39.9;26.5;1.9;146.9;21;89;27.6
23/9/2014;19;0.1;0.61;5.9;17.2;15.2;31.3;21.6;3;143.2;21.2;89;20.6
23/9/2014;20;0.1;0.36;8.1;17.4;13.2;27.2;17.8;3.6;136.3;21.8;87;21.4
23/9/2014;21;0;0.22;9;33.1;9.4;22.2;16.2;3.1;136.6;21.9;87;20.5
23/9/2014;22;0;0.23;10;29.8;5.1;15;14.2;3.2;137.8;22.3;85;23.2
23/9/2014;23;0;0.19;11.9;19.1;1.4;7;13.2;2.5;141.4;22.2;84;29.3
23/9/2014;24;0.1;0.12;13.5;12.2;1.3;5;10.4;1.8;139.2;22;84;28.8
24/9/2014;1;0;0.04;17.7;22.8;0.8;3.6;6.2;2.2;137.9;21.1;87;19.7
24/9/2014;2;0;0.06;19.6;13.6;0.7;3.9;4.5;2.4;141.2;20.8;87;15.7
24/9/2014;3;0;0.05;16.9;8.5;0.5;5.2;4.4;2;150.4;21.1;87;21.1
24/9/2014;4;0;0.05;17.6;7.2;18;37;5.2;2.3;145.8;21;87;18.7
24/9/2014;5;0;0.06;15.8;11.5;32.5;59.7;6;1.5;141.1;21.1;89;28.1
24/9/2014;6;0;0.19;11.6;14.2;57.3;88.3;19.3;2.1;134.9;21.3;86;24.7
24/9/2014;7;0.2;0.43;6.3;7.7;52.5;84.9;27.2;2;133.5;22;82;23.9
24/9/2014;8;0.3;0.92;2.7;20.6;16.3;35.7;31.1;0.9;73.2;22.7;78;47.2
24/9/2014;9;0.3;0.84;3.4;39.7;10.1;26.1;32.4;0.4;124.2;22.9;80;38.7
24/9/2014;10;0.1;0.37;11.5;23.4;8.7;22.6;19.6;2.5;129.1;24;75;20.4
24/9/2014;11;0.1;0.24;13.9;12.9;6.5;18.5;16;2.3;117.6;25.9;64;28.6
24/9/2014;12;0.3;0.22;15.9;8.9;6.2;17.7;14.1;3.7;124.9;27;58;23.3
24/9/2014;13;0.3;0.19;17.6;21.9;9.4;22.3;12.1;3.7;129.7;26.3;61;24.6
24/9/2014;14;0.3;0.18;16.8;13.3;12.2;28.4;11.9;4.2;127;26.7;63;24.6
24/9/2014;15;0.2;0.23;14.3;10.3;11.6;26.9;13.1;4.1;125.1;26.3;65;21.9
24/9/2014;16;0.3;0.37;11.9;7.8;9.7;24.4;16.3;3.2;139.6;25.6;67;25.1
24/9/2014;17;0.1;0.34;12.3;14.1;12.1;27.2;15.8;3.5;138.7;24.1;75;21.8
24/9/2014;18;0;0.42;12.3;29.3;17;36.8;14.8;3.7;135.7;23.1;78;22.8
24/9/2014;19;0;0.35;11.8;17;<Samp;<Samp;15.2;3.7;137.3;22.4;83;21.4
24/9/2014;20;0;0.42;8.9;10.6;14.7;32.3;19.9;2.8;133.7;22.1;84;26
24/9/2014;21;<Samp;<Samp;<Samp;<Samp;12.5;27.3;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
24/9/2014;22;0.1;0.37;9.8;17.4;5.5;16;17.7;2.4;137;22.5;79;29.4
24/9/2014;23;0;0.36;10;10;1.4;5.4;14.9;2.2;148.3;22.3;80;27.5
24/9/2014;24;0;0.27;13.5;6.3;1.2;4.3;10.8;2;142.3;22.1;80;28.1
25/9/2014;1;0;0.13;18;4.7;0.8;3.7;4.9;2.6;135.1;22.2;80;23.6
25/9/2014;2;0;0.13;17.9;8.3;0.5;3;3.8;2.4;136;22;80;23.3
25/9/2014;3;0;0.09;18;6.5;0.2;3.2;3.9;2.3;135.4;22.2;80;24.2
25/9/2014;4;0;0.08;18.8;10.3;5.1;14.4;2.9;3;133.3;22.3;79;20.8
25/9/2014;5;0;0.08;18.6;8.8;36.2;58.4;4.4;2.8;129.5;22.4;77;22.4
25/9/2014;6;0;0.14;15.5;7.1;38;66.4;9.6;3.3;127.4;21.1;85;25.8
25/9/2014;7;0.2;0.52;6.7;24.7;28.4;56;22.6;2.7;141.5;20.6;87;23.7
25/9/2014;8;0.6;0.84;4.2;17;38.3;64.7;28.3;1.3;157.9;20.6;89;42.2
25/9/2014;9;0.3;0.78;4.3;10.2;19.7;37.4;27.6;1.3;120.2;20.9;88;43.9
25/9/2014;10;0.2;0.6;5.1;13.7;12.4;26.3;26.5;2.5;143.4;22.6;77;27.6
25/9/2014;11;0.3;0.4;9.8;21.4;10;24.8;17.8;3.6;129.7;25.4;64;25.2
25/9/2014;12;0.3;0.33;11.8;22.5;12.6;29.2;14;3.3;130.3;25.8;63;22.6
25/9/2014;13;<Samp;0.16;11.6;26;11.4;28;15;3.4;131.8;26.4;60;25.8
25/9/2014;14;0.1;0.01;11.4;70;9.6;24.7;16.7;3.5;127.3;26.3;59;22.9
25/9/2014;15;0.1;0.01;10.4;42;14.5;34;16.7;3.2;130.8;25.5;62;25
25/9/2014;16;0;0.3;9.8;23.4;21.1;46.7;15.4;3.9;128.5;25;65;22.3
25/9/2014;17;0.1;0.33;7.2;15.9;28.9;57.5;19.5;2.7;126.4;23.8;70;24.5
25/9/2014;18;0.4;0.56;3.7;15;34.6;64.6;25.6;1.9;150.3;22;81;26
25/9/2014;19;0.3;0.53;2.7;17.7;<Samp;<Samp;28.6;2.2;140.3;22.6;74;27.9
25/9/2014;20;0.4;0.49;2;38.8;21.7;45;30.1;2.2;142.6;22.6;73;23.6
25/9/2014;21;<Samp;<Samp;<Samp;<Samp;8.3;24;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
