Data_BR;Hora_BR;SO2_BR;CO_BR;O3_BR;MP_BR;NO_BR;NOX_BR;NO2_BR;VEL_VENTO_BR;DIR_VENTO_BR;TEMP_BR;UMID_BR;STWD_BR
19/5/2014;2;0.7;0.24;3.4;14.7;9.6;15.8;5.7;0.1;297.8;21.7;87;<Samp
19/5/2014;3;0.7;0.36;0.6;9.3;15.2;24.4;8.7;0.2;83.2;21.8;88;<Samp
19/5/2014;4;0.7;0.3;4.1;6.9;10.2;15.3;4.7;0.9;164.3;22.1;87;19.3
19/5/2014;5;0.7;0.48;0.8;4.4;45.3;54.2;8.5;0.2;175.9;22;87;16.9
19/5/2014;6;1.1;0.97;0.4;14.8;226;232.1;7.4;0.1;355.4;22;88;<Samp
19/5/2014;7;1.1;1.18;0.3;34.2;130.8;138.9;10.2;0.7;13.1;22.2;88;30.7
19/5/2014;8;1;1.48;0.5;45.8;113.5;125.6;12.2;0.2;17.5;23.6;85;40
19/5/2014;9;1;1.43;1.4;50.8;100.4;118;18.1;0.8;125;25.8;75;39.1
19/5/2014;10;1.1;0.99;2.9;35.4;66.4;75.1;11.1;1.2;112.9;27.1;67;37.6
19/5/2014;11;1.1;1.1;3.4;28.2;62.2;72.9;11.9;1;105.7;27.7;64;41.6
19/5/2014;12;1;1.12;3.8;26.3;82.6;91.3;12.3;1.8;152.4;27.8;59;25.8
19/5/2014;13;1.2;1.13;3.8;19.3;78.8;87.7;12.5;2.4;156.1;27.7;61;20.3
19/5/2014;14;0.9;0.92;3.9;33.2;64.6;70.1;9.3;2.4;155.7;27.6;62;20.1
19/5/2014;15;0.8;1.14;3.7;46.3;70.8;78.1;12.2;2.8;158.4;26.8;68;17.1
19/5/2014;16;0.9;1.26;2.8;67.5;88.8;97.5;14.6;2.7;160.1;26;71;17.4
19/5/2014;17;0.7;1.18;2.1;57.5;75.7;85.5;11.6;1;87.7;24;79;34
19/5/2014;18;0.9;1.35;0.6;43.4;81.1;91.8;12;1.1;167.8;23.5;81;21.2
19/5/2014;19;0.9;1.36;0.7;54.2;99.8;113.5;16;1.3;167.7;23.6;79;21.6
19/5/2014;20;1;1.53;0.4;53.1;170;176.1;11.3;1.3;155.5;24;77;15.9
19/5/2014;21;0.9;1.13;0.5;62.8;130.4;141.4;13.4;1.5;148.9;23.6;79;17
19/5/2014;22;1;1.5;0.2;63.6;189.2;196.3;9.3;0.5;166.5;23.5;80;19.2
19/5/2014;23;0.8;1.39;0.2;61.3;154.6;160.7;7.2;0.1;213.7;23.7;81;<Samp
19/5/2014;24;1;1.42;0.2;88.7;192.8;194.3;3.1;0.1;140.5;23.2;83;<Samp
20/5/2014;1;1;1.24;0.3;103.5;180.4;182.3;2.3;0.1;347.9;23;85;<Samp
20/5/2014;2;1.3;1.14;0.3;96.4;161.7;162.9;1.5;0.1;334.2;23;86;<Samp
20/5/2014;3;1;0.69;0.2;79.4;95.2;98.3;2.8;0.1;259.1;23;85;<Samp
20/5/2014;4;0.9;0.32;0.6;67.9;30.9;39.7;8.2;0.2;176.6;23;84;20.3
20/5/2014;5;0.7;0.26;1.5;44.1;31.5;42.1;10.2;0.8;146.7;24.2;76;26.6
20/5/2014;6;1.1;0.77;0.6;41.4;184.6;192.7;10.8;0.7;155.5;24.5;74;22.4
20/5/2014;7;1.3;1.42;0.3;55.2;203.1;210.3;14.5;1.1;154.4;25;74;18.1
20/5/2014;8;1;1.4;1;75.7;112.9;120.6;12.3;1.8;143.5;25.9;70;22.4
20/5/2014;9;0.9;1.02;2.9;83;76.1;84.6;13.2;2.6;143.6;26.9;65;18.9
20/5/2014;10;0.8;0.86;3.8;69;59.6;68.3;12.2;2.6;131.9;27.5;62;26.3
20/5/2014;11;0.7;0.87;4.1;52.9;61.8;72.6;15.2;2.9;139.9;27.7;61;23.1
20/5/2014;12;0.9;0.86;4;41.9;58.4;68.6;13.9;2.6;124.9;27.6;61;28.7
20/5/2014;13;0.8;0.72;4.6;39.3;54.7;61.9;11.4;3.1;138.5;27.9;60;25.1
20/5/2014;14;1;0.95;3.5;42.6;68.8;79.5;13.9;3;150.1;26.8;69;20.4
20/5/2014;15;1.2;1.26;2.2;44.9;74.8;82.8;12.1;2.2;141.3;26.6;68;24.7
20/5/2014;16;0.9;1.32;2.2;49.1;77.3;85.3;13.3;2.2;123.4;27.3;64;27.2
20/5/2014;17;0.7;1.49;1.9;66;95.2;105.5;14.4;2.4;144.9;26.1;68;20.4
20/5/2014;18;0.8;1.89;0.7;73.1;126.3;137.4;15.9;2.1;153.2;25.3;72;17.4
20/5/2014;19;0.7;1.72;0.7;89.4;115.9;127;16.7;1.8;137.5;25.6;69;23.9
20/5/2014;20;0.7;1.59;0.4;83;157.6;164.2;15.6;2;152.4;25.2;73;18.2
20/5/2014;21;0.6;1.3;0.3;74.8;133.7;140.7;11.7;1.4;146.5;25;73;21.4
20/5/2014;22;0.4;1.21;0.8;82.9;101.2;109.2;11.3;1.4;143.8;25.1;71;23.9
20/5/2014;23;0.3;1;1;67.3;72.4;82.8;12.1;1.3;136.5;25.1;70;25.2
20/5/2014;24;0.3;0.77;1.2;57.5;61.5;69.7;9.2;1.1;150.7;24.9;72;23.3
21/5/2014;1;0.3;0.55;3;61.1;20.7;28;7;0.9;138.6;24.7;72;29.7
21/5/2014;2;0.1;0.38;4.3;40.4;10.3;15.3;4.7;0.9;140.6;24.6;71;24.3
21/5/2014;3;0;0.36;5.2;22.4;4.8;8.7;3.5;0.9;137;24.5;73;28.5
21/5/2014;4;0;0.36;4.4;17.1;6.5;10.3;3.4;0.8;136.4;24.2;77;29.1
21/5/2014;5;0;0.43;4.3;20.5;19.8;23.5;4.7;0.9;124.9;24.5;74;33.8
21/5/2014;6;0;0.56;3.2;20.7;45.2;56.6;11.8;1.1;87.8;23.5;78;41.7
21/5/2014;7;0.1;1.3;1;27.1;129.7;135.4;8.9;0.7;103.1;23;81;35.2
21/5/2014;8;0.2;1.43;1.3;33.4;87.2;96.8;11.8;1.4;124.2;26.1;69;30.6
21/5/2014;9;0.3;1.05;3;47.2;50.2;58.7;10.2;2;118.7;27.1;65;31.1
21/5/2014;10;0.4;1.02;3.8;60.2;50.3;59.8;11.2;2.3;123.2;27.7;63;31.7
21/5/2014;11;0.5;0.92;4.3;44.3;51.1;58.6;9.6;2.3;126.7;27.9;62;31.9
21/5/2014;12;0.4;1.09;3.2;40.7;62.7;69.9;9.8;2.7;131.9;28.1;64;28.7
21/5/2014;13;0.3;0.96;3.9;34.4;48.2;54.9;9;2.9;131.9;28;62;26.8
21/5/2014;14;0.9;0.91;3.7;39.4;51.3;57.7;9.2;2.3;124.1;28.3;61;30.6
21/5/2014;15;1.2;0.89;3.7;41.8;55.7;64.5;11.2;3.1;140.8;27.5;63;25
21/5/2014;16;1.3;0.96;3.5;46.3;62.7;63.1;9.1;2.7;130.1;27.4;64;28.1
21/5/2014;17;1.4;0.92;2.7;61.6;57.9;64.4;11.2;2.1;119.4;26.5;66;27.9
21/5/2014;18;1.7;1.34;1.4;48.9;88.5;101.4;17.7;1.4;111.7;26.1;68;28.3
21/5/2014;19;1.6;1.09;1.7;59.5;57.2;69.5;14.3;1.6;117.7;25.8;69;27.8
21/5/2014;20;1.6;1.1;1.5;41;87.6;101.1;18.2;1.6;111.9;25.8;68;27.7
21/5/2014;21;1.4;0.77;1;60.8;73.7;82;10.8;1.6;122.6;25.9;68;31.5
21/5/2014;22;1.3;0.85;1;69.7;73.9;79.7;8.6;1.3;128.9;25.4;73;31.2
21/5/2014;23;1.4;0.8;1.6;57.6;88.1;96.2;10.3;1.7;148.2;23.8;80;19.9
21/5/2014;24;1.1;0.41;1.9;50.4;38.8;45.2;7.5;1.8;145.1;24;80;21.7
22/5/2014;1;0.9;0.3;4;31.5;11.3;15.2;3.8;1.9;156;23;86;14.2
22/5/2014;2;0.9;0.24;4.2;38;7.3;9.9;2.4;1.3;152;23.2;87;24.5
22/5/2014;3;0.9;0.15;5.8;26.3;3.1;3.8;0.6;2.2;141.6;22.5;87;22.9
22/5/2014;4;0.6;0.17;6.4;24.8;5.7;7;1.4;2.1;147.7;22;88;19.5
22/5/2014;5;0.7;0.23;4.4;15.9;17.4;21.5;4.6;2;150.1;22.3;89;17.5
22/5/2014;6;1;0.64;1.7;19.2;111.9;115.3;10.6;2.1;157.9;22.7;89;16.4
22/5/2014;7;1;0.99;0.8;15.5;120.4;123.8;11;2.6;153.5;22.7;89;16
22/5/2014;8;1.3;1.53;0.9;39.3;102.3;107.4;12.3;2.2;151.8;23.8;86;15.9
22/5/2014;9;1.4;1.27;1.4;36.1;86.2;92.3;11.8;2.7;147.5;24.6;83;18
22/5/2014;10;1.3;1.18;1.9;37;74.6;82.6;12.8;2.7;151.7;25.3;79;16.2
22/5/2014;11;1.6;1.6;1.3;33.5;114.9;121.1;12;2;162.3;25.9;77;18
22/5/2014;12;1.8;1.27;1.2;35.7;97.1;103.1;10.9;1.7;151.3;24.6;83;23.7
22/5/2014;13;1.6;1.38;0.8;30.9;94.1;105.1;13.4;1.1;136.4;24.4;87;28.3
22/5/2014;14;1;0.97;0.6;49;84.2;88.6;8.7;1.2;74.8;24;87;30.3
22/5/2014;15;1.1;1.29;0.4;36.1;96.5;103;11.9;0.9;40;23.1;89;33.6
22/5/2014;16;1.3;2.36;0.3;30.1;157.4;162;10;0.3;40.3;23.5;89;35.1
22/5/2014;17;1.4;1.54;0.1;37.9;127;135;10.6;0.9;26.6;23.9;88;22.6
22/5/2014;18;1.4;1.91;0.2;43;140.4;145.3;7.1;0.3;43.3;23.8;88;<Samp
22/5/2014;19;1.3;2.17;0.1;53.1;150.5;153.8;6.4;0.1;67.8;23.9;87;<Samp
22/5/2014;20;1.5;1.64;0.1;40.3;154.1;155.7;4.1;0.2;339.8;23.8;87;32.8
22/5/2014;21;1.6;1.74;0.1;40.5;186;187.2;3.5;0.1;20;23.8;87;<Samp
22/5/2014;22;1.8;2.04;0.2;59.6;238.4;237.6;2.6;0;105.4;23.7;87;<Samp
22/5/2014;23;1.6;1.78;0.2;54.2;198.8;198.3;2.8;0.1;25.2;23.4;85;<Samp
22/5/2014;24;1.7;1.56;0.1;49;203.2;202.4;1.3;0.1;28.5;23;87;<Samp
23/5/2014;1;1.8;1.43;0.1;59.5;191.5;190.9;0.8;0.1;60.1;22.7;88;<Samp
23/5/2014;2;1.9;1.24;0.2;52;172.5;171.4;0.2;0.1;351.1;22.5;89;<Samp
23/5/2014;3;1.7;1.1;0.2;60.1;168.6;168;0.3;0.2;342.3;22.4;89;21.8
23/5/2014;4;1.6;1.01;0.2;79.1;142.9;141.6;0;0.2;343.6;22.3;90;25.2
23/5/2014;5;1.7;1.07;0.3;84.4;173.1;168.6;0.1;0.2;350.9;22.2;90;14.2
23/5/2014;6;2.2;1.64;0.4;84.2;353.3;345.4;0.8;0.3;351.1;22.3;90;23.9
23/5/2014;7;2.4;2.36;0.3;102.7;389;376.4;2.7;0.2;180.7;23.5;89;37.5
23/5/2014;8;1.7;1.39;0.2;139.8;112.1;114.1;6.7;0.5;214.6;25.6;81;37.5
23/5/2014;9;1.9;1.21;0.2;112;88;94.3;9.6;0.4;226.6;26.2;77;30.5
23/5/2014;10;1.8;1.01;0.6;83.9;70;75.9;8.6;0.5;300.8;27.8;71;47.8
23/5/2014;11;1.8;1.01;1.8;53.7;62.6;73.7;13.5;1.1;195;28;71;34.4
23/5/2014;12;1.9;1.38;1.5;67.3;94.3;108.3;17.3;1.7;155.4;26.6;75;18.9
23/5/2014;13;2;1.36;3;98.4;79.9;97.1;18.5;1.1;133.9;27;72;26.3
23/5/2014;14;1.2;0.9;2.8;100.1;52.6;62.7;11.2;1.1;50;27.4;71;32.9
23/5/2014;15;0.8;0.96;3.4;102.6;55.8;66.5;11.6;1;80;28.6;67;39.3
23/5/2014;16;0.8;1.17;2.8;111.8;65.3;75.2;12.2;1;90.4;28.7;67;42.4
23/5/2014;17;0.7;1.21;2.8;108.1;59.2;73;15.3;1.1;107.3;26.8;74;35.5
23/5/2014;18;0.8;1.55;1.4;94.4;85.4;96.5;14.5;0.9;118.3;26;77;30.8
23/5/2014;19;0.9;1.81;0.4;100.6;110.4;117.4;12.1;0.6;35.7;25.7;79;31
23/5/2014;20;0.8;1.54;0.2;112.3;99.6;108.4;10;0.5;32.3;25.4;80;28.6
23/5/2014;21;0.7;1.16;0.1;102.1;97.3;106.6;9.8;0.4;37;25.2;80;36.6
23/5/2014;22;0.6;1.16;0.1;91.8;77;85.3;8.1;0.8;10.8;24.9;82;23
23/5/2014;23;0.7;1.35;0.1;103.1;104.6;106.2;3.3;0.2;2.1;24.8;83;38.8
23/5/2014;24;0.5;1.04;0.1;96.7;87.7;88.9;2.5;0.4;1.9;24.3;85;21.7
24/5/2014;1;0.6;0.87;0.1;82.3;65.4;67.7;2.2;0.1;292;24;86;<Samp
24/5/2014;2;0.3;0.49;0.1;77.7;23.7;27.6;3.5;0.1;279.1;24.1;86;<Samp
24/5/2014;3;0.4;0.67;0.2;59.7;44.4;46.1;1.4;0.1;355.3;23.7;87;<Samp
24/5/2014;4;0.4;0.86;0.2;61.6;64.8;64.8;0.5;0.1;185.3;23.5;88;<Samp
24/5/2014;5;0.4;1.01;0.3;51.3;99.8;98.9;0.3;0.1;358.2;23.4;88;<Samp
24/5/2014;6;0.8;1.29;0.4;61.6;183.6;179;0.6;0.3;33.1;23.3;89;25.1
24/5/2014;7;1;1.77;0.4;82.9;252.7;245.3;0.7;0.1;32.8;24;87;<Samp
24/5/2014;8;0.9;1.25;0.2;150.2;127.5;129.7;5.1;0.3;6.8;26.7;75;52
24/5/2014;9;1;1.11;0.5;114.1;80.1;86.4;8.8;0.7;343.5;27.2;71;35.2
24/5/2014;10;0.9;1.21;1.1;71.4;59.1;72.6;14.3;0.6;336.9;27.6;70;44.9
24/5/2014;11;0.8;1.2;2.9;67.8;42.8;58.6;15.8;1;209;26.6;75;28.5
24/5/2014;12;0.9;1.32;4;89.3;55.8;71.8;18.2;1.2;202.3;27.1;73;29.4
24/5/2014;13;0.7;1.35;5.5;103.7;55.7;72.9;18.2;1.7;149.6;27.9;69;24.1
24/5/2014;14;0.9;0.95;4.7;87.6;55;65.2;13;2.2;150;28.4;65;18.3
24/5/2014;15;1.1;0.91;3.9;81.2;55.3;64;10.5;2.1;144.9;28.7;63;22
24/5/2014;16;0.9;0.72;3.2;63.7;41.2;49.9;9.4;1.5;123.1;28.5;63;28.7
24/5/2014;17;0.9;0.76;3.4;68.7;44.7;51.9;9;1.2;107.6;27.1;69;37
24/5/2014;18;0.7;0.91;2.4;65.8;55.1;63.5;10.3;1;108.8;26.2;74;35
24/5/2014;19;0.8;0.87;1;60.5;50.3;57.9;8.3;0.8;35.5;25.8;76;32.8
24/5/2014;20;0.8;0.86;0.5;78.3;55.3;61.8;6.7;0.6;44.4;25.6;78;33.9
24/5/2014;21;0.6;0.89;0.2;61.6;78.8;81.6;4.5;0.3;37.2;25.4;78;36.8
24/5/2014;22;0.5;0.98;0.2;68.3;64.2;72.3;8.1;0.7;11.6;25.3;79;25
24/5/2014;23;0.5;1.02;0.2;62.2;65.2;70;5.3;0.7;22;24.9;80;21.3
24/5/2014;24;0.6;0.96;0.2;54;63.3;66.7;3.8;0.1;33.2;24.7;81;29.4
25/5/2014;1;0.7;0.98;0.2;57.3;65.6;68.3;2.4;0.1;350.3;24.3;83;<Samp
25/5/2014;2;0.8;0.83;0.2;69.4;55.9;57.9;1.8;0.1;343.1;23.8;85;<Samp
25/5/2014;3;0.8;0.71;0.2;50.2;39.3;42.5;2.7;0;293;23.8;86;<Samp
25/5/2014;4;0.6;0.59;0.2;44.6;54;55.1;1;0.1;336.2;23.4;87;<Samp
25/5/2014;5;0.7;0.68;0.2;53.5;71.5;71.2;0.4;0.1;341.6;23.2;88;<Samp
25/5/2014;6;0.9;0.94;0.3;48.6;132.6;130.2;0.2;0.1;354.7;23;88;<Samp
25/5/2014;7;1.2;1.61;0.3;73.6;183.2;178.4;0.3;0.1;4.6;23.7;88;27.2
25/5/2014;8;1.1;1.24;0.5;107.2;70.1;78.8;8.5;0.9;21;26.5;76;26.5
25/5/2014;9;1;0.51;0.9;76.4;39.2;43.7;5.1;0.8;78;27.4;68;33.4
25/5/2014;10;0.9;0.43;1.4;42.3;29.3;32.9;3.6;1.1;80.1;28.3;64;39.7
25/5/2014;11;0.9;0.41;2;22.4;29.1;30.4;3.1;1.1;96;29.1;60;43.2
25/5/2014;12;0.7;0.34;1.9;16.4;21.4;25.4;5.2;1.6;112.8;29.5;58;33
25/5/2014;13;0.8;0.45;1.7;23.3;29.2;29.4;3.2;2.2;124.2;29.3;57;24.1
25/5/2014;14;0.5;0.48;1.7;28;28.3;29.6;3.7;1.6;113.9;29.3;60;35.5
25/5/2014;15;0.5;0.6;1.6;32.5;32.7;32.6;3.6;1.7;117;28.3;66;30.8
25/5/2014;16;0.6;0.59;1.9;33.8;26.7;29.8;4.7;1.8;116.3;28.1;66;31.3
25/5/2014;17;0.5;0.62;2.1;27.2;34.8;38.7;5.1;1.4;116.2;27.1;69;33.2
25/5/2014;18;0.6;0.73;1;26.6;47.4;50.7;4.9;1;121.8;26.3;71;30.7
25/5/2014;19;0.7;0.85;0.5;28.3;54.6;58.4;5.6;0.6;97;26.1;73;35.9
25/5/2014;20;0.6;0.78;0.5;39.1;53.5;57.4;5.6;0.9;116.3;26;73;30
25/5/2014;21;0.6;0.78;0.5;33.2;53;59.2;6.3;0.5;74;25.8;74;37.5
25/5/2014;22;0.5;0.9;0.2;40.8;58.2;65.2;6.8;0.3;13.3;25.3;78;24.3
25/5/2014;23;0.5;0.79;0.2;46;48.6;57.4;8.5;0.4;10.6;25;78;24
25/5/2014;24;0.4;0.65;0.2;44;32.1;43.3;10.8;0.1;24.4;24.8;78;<Samp
26/5/2014;1;0.4;0.72;0.2;30.6;34.7;46.4;11.2;0.1;2.1;24.4;79;<Samp
26/5/2014;2;0.4;0.73;0.2;41.5;61.7;72.3;10.1;0.2;17.8;24;83;<Samp
26/5/2014;3;0.4;0.66;0.3;46.4;56.2;69.4;12.7;0.2;11.7;23.9;83;<Samp
26/5/2014;4;0.4;0.53;0.2;42.5;42;56.4;14;0.5;4.7;23.6;85;14.1
26/5/2014;5;0.4;0.69;0.2;38.4;60.5;73.2;12.2;0.5;9;23.5;86;17.8
26/5/2014;6;0.5;1.41;0.3;43.8;146.4;159;13;0.3;20.5;23.5;85;33.7
26/5/2014;7;0.9;1.63;0.3;70.6;157.7;166.8;10.7;0.1;76.9;24.7;80;56.2
26/5/2014;8;0.7;1.49;0.4;83.7;90.6;107.7;18;0.6;344.5;26.4;74;39.3
26/5/2014;9;1;1;1;85.4;57.5;71.8;14.7;0.8;306.4;26.4;72;37.8
26/5/2014;10;0.9;0.95;1.4;59.8;61.4;71.8;11.7;0.6;236.6;25.8;74;44.4
26/5/2014;11;1;0.92;1.8;59.4;63.8;77.3;16.9;0.6;245.4;26.3;73;49
26/5/2014;12;0.9;1.1;2.1;44.1;75.3;90.6;17.9;1.3;191.4;26.4;71;24.5
26/5/2014;13;1;0.86;3.4;51.4;47.1;65.5;18.9;0.8;132.2;28.4;63;48
26/5/2014;14;0.5;0.78;2.4;56.7;53.8;68.3;15.7;1.6;124.7;28.4;63;30.6
26/5/2014;15;0.4;0.84;2.3;39.6;54.8;68.7;15.4;1.7;125.4;28.2;62;26.2
26/5/2014;16;0.5;1.05;1.9;41;52.3;68;16.5;1.3;112.1;28.2;63;37.6
26/5/2014;17;0.4;1.31;1.5;52.3;65.4;86.5;22.8;0.9;93.6;27.1;68;41.4
26/5/2014;18;0.6;2.1;0.7;55.3;88;105.7;20.6;1;37.1;26.2;70;24.7
26/5/2014;19;0.8;2.09;0.3;54;102.5;123.1;23.6;0.8;33.1;25.9;71;23.7
26/5/2014;20;1;2.58;0.2;75.9;133;151.9;22.9;0.6;51.3;25.8;71;28.6
26/5/2014;21;1;2.23;0.2;84.2;114.4;135;22.5;0.7;18.5;25.6;73;23.3
26/5/2014;22;0.9;2.29;0.1;99.4;111.5;124.6;14.1;0.5;14;25.4;73;22.5
26/5/2014;23;1.1;2.42;0.2;104.2;167.1;175.1;8.1;0.1;359.7;25;75;41.1
26/5/2014;24;1.2;2.18;0.2;141.7;175.1;179.9;5.3;0.4;13.9;24.1;80;20.8
27/5/2014;1;0.9;1.21;0.2;124.7;92.9;101.1;8.1;0.2;334.6;23.6;81;20.8
27/5/2014;2;0.8;0.82;0.2;103.3;69.7;77.4;7.3;0.2;7;23.4;82;<Samp
27/5/2014;3;0.9;0.71;0.2;93.9;69.1;76.8;7.3;0.3;358.6;23.1;84;14.8
27/5/2014;4;0.7;0.91;0.2;74;43.5;51.8;7.8;0.3;348.7;22.9;84;17
27/5/2014;5;0.8;0.87;0.2;65.1;55.7;64.2;8;0.2;7.4;22.6;85;<Samp
27/5/2014;6;0.7;1.02;0.3;62.5;103.6;114;10.1;0.2;357.7;22.5;85;<Samp
27/5/2014;7;0.8;1.47;0.4;78.3;121.7;132.9;11;0.6;15.8;23.5;81;24.3
27/5/2014;8;0.7;1.17;0.4;91.7;58.2;69.3;10.9;1;356.1;25.9;71;31.6
27/5/2014;9;0.8;0.97;1;98.7;42.7;67.1;23.9;1.2;353.2;26.7;66;32.8
27/5/2014;10;0.8;1.01;2;85.9;39.4;65.3;25.4;1.6;2.6;27.2;62;31
27/5/2014;11;0.8;0.78;3.9;78.7;30;58.3;27.8;0.7;301;27.9;62;47.9
27/5/2014;12;0.7;0.89;10.3;81.9;22.8;56.8;33.5;1.2;208.5;27.1;66;35.7
27/5/2014;13;0.8;0.82;12;72.4;24.6;54.7;29.7;1.7;192.1;28.1;61;28
27/5/2014;14;0.9;0.8;5.1;58.1;37.1;67.3;29.7;1.7;152.1;28.4;56;31.8
27/5/2014;15;1.1;0.9;3.4;56.6;48.6;76.7;29.7;2;128.2;28.3;56;29.7
27/5/2014;16;1.1;0.98;3.2;69.2;47.1;57.6;12;1.4;115.9;28.2;57;38.3
27/5/2014;17;1.3;1.48;2.1;75.4;73.5;85.5;14.1;1;68.1;27.1;59;38.8
27/5/2014;18;1.4;1.49;1.2;69.2;56.3;70.1;14.2;0.8;52.2;25.7;64;34.7
27/5/2014;19;1.3;2.23;0.9;75;89.4;102.6;15.6;1;34.1;25.1;66;23.5
27/5/2014;20;1.3;1.45;0.6;81.3;69.8;84.6;15.6;1.2;28.7;24.6;69;23.5
27/5/2014;21;1;0.83;0.6;69;39.3;50.7;11.1;1.2;27.9;24.1;72;23
27/5/2014;22;0.7;0.64;0.9;54.4;26.5;37;10;1.4;25.1;23.8;73;19.8
27/5/2014;23;0.7;0.69;0.8;59;29.4;38.9;9.1;0.7;20.7;23.5;74;24.5
27/5/2014;24;0.7;0.51;0.7;38.4;28.2;39;10.5;0.3;339.4;23;76;26.1
28/5/2014;1;0.6;0.8;0.4;31.5;48.1;56.2;7.6;0.2;349.6;22.3;80;<Samp
28/5/2014;2;0.6;0.58;0.4;49.3;51.5;57.8;6;0.1;344.5;21.5;83;<Samp
28/5/2014;3;0.7;0.52;0.5;51.1;54.3;59.4;4.6;0.2;341.2;21;85;26.6
28/5/2014;4;0.7;0.49;0.5;55.9;47.5;52.3;4.4;0.1;356.8;20.7;86;16.3
28/5/2014;5;0.7;0.54;0.4;63.2;67.6;69.8;1.7;0.2;351.7;20.5;87;14.1
28/5/2014;6;1;1.25;0.4;47.9;170;170.1;1.4;0.1;1.3;20.6;87;<Samp
28/5/2014;7;1.4;2.6;0.7;98.9;293.7;294.8;3.7;0.2;23.8;22.1;82;23.3
28/5/2014;8;1.5;2.47;0.6;161.1;136.2;155.6;19.5;0.2;33.5;25.9;68;<Samp
28/5/2014;9;1.3;1.29;2.7;129.3;27.7;49;20.8;1;298.3;26.2;68;31.6
28/5/2014;10;1.2;1.04;5.4;128.5;32.1;52.1;19.9;1;313.2;26.1;69;36.6
28/5/2014;11;1.1;1.36;3.5;106.4;52.6;77.4;24.4;0.3;299.7;26.6;65;54.5
28/5/2014;12;1.3;1.04;10;85.5;24.8;50.9;25.8;0.9;266.8;26.7;66;45.2
28/5/2014;13;1.1;1.01;5.3;93;36.8;55.4;18.5;0.9;74.6;27.1;60;45.8
28/5/2014;14;0.9;0.87;4.4;73.4;35.4;44.2;9.9;1.2;109.9;27.4;58;39.4
28/5/2014;15;1.3;0.78;4.4;64.3;39.6;48.7;10;1.3;104;28.2;56;37.2
28/5/2014;16;1.3;1.01;3.5;79.6;53.7;68.1;14.2;1.1;80.5;28.4;55;41.1
28/5/2014;17;1.2;1.06;2.8;105.7;67.5;75.6;10.5;1.1;106.1;26.8;61;42.3
28/5/2014;18;1.6;1.52;1.6;93.6;86.8;100.6;14.2;0.8;85.7;25.9;64;37.9
28/5/2014;19;1.8;1.68;0.5;96.1;97.6;111.3;14.9;0.3;67.5;25.5;68;48.7
28/5/2014;20;1.5;1.1;0.5;129.8;91.9;107.2;15.7;0.4;61.2;25.2;69;38
28/5/2014;21;1.3;1.05;0.8;114.9;68.2;82.8;14.8;0.2;106.3;25.3;69;48
28/5/2014;22;1;0.99;0.4;95.5;74.8;87.5;13.2;0.4;15.9;25;72;30.4
28/5/2014;23;1;0.89;0.5;75.4;48.5;63.2;14.3;0.4;358.6;24.6;73;25.4
28/5/2014;24;1.2;0.74;0.4;88.2;50.9;64.6;13.3;0.4;357.8;24.2;75;21.4
29/5/2014;1;1.1;0.53;0.6;82.5;35.1;48.2;12.5;0.5;353.7;23.8;77;19.3
29/5/2014;2;1;0.5;0.3;88.2;41.1;52;10.4;0.3;343.4;23.2;80;16.1
29/5/2014;3;1;0.49;0.2;66.9;62.4;70.1;7.1;0.2;339.6;22.7;83;<Samp
29/5/2014;4;1.1;0.47;0.3;61.8;69.6;74.5;4.4;0;7.9;22.3;85;<Samp
29/5/2014;5;1.1;0.65;0.3;77.4;128.7;131.2;2.7;0.1;349.5;22;86;<Samp
29/5/2014;6;1.4;1.13;0.5;94.2;297.6;297.8;3.3;0.1;348.9;21.9;86;<Samp
29/5/2014;7;1.8;2.17;0.5;142.4;420.5;417.3;2.4;0.3;24.2;23.1;82;24.9
29/5/2014;8;1.5;2.34;0.7;175.5;150.5;170;20.6;0.5;349.5;26.3;69;37.2
29/5/2014;9;1.6;1.4;1.6;162.5;77;104.4;27.6;0.9;22;26.9;66;39.2
29/5/2014;10;1.7;1.09;1.8;97.1;71;86;16.3;1.2;40.1;27.2;63;31.7
29/5/2014;11;1.5;0.98;2.6;76.7;64.9;79.4;16.1;1.2;116.3;27.6;61;34.7
29/5/2014;12;1.4;0.77;3.7;70.2;50.9;62.9;13.5;1.9;118.1;28.5;58;31.6
29/5/2014;13;1.4;0.79;3.7;78.4;53.9;61;10.8;2;117.3;28.6;56;37.6
29/5/2014;14;0.7;0.69;4.3;52;44.4;51;8.6;1.7;105.6;28.7;54;33.9
29/5/2014;15;0.6;0.73;4.1;42.2;46;52.4;8.3;1.7;91.9;28.4;56;40.3
29/5/2014;16;0.5;0.77;4.1;39.9;52.5;58.3;10.7;1.7;106.8;27.6;61;39.6
29/5/2014;17;0.8;0.84;3.3;50.6;61.2;69.2;10.6;1.6;121.4;26.7;63;31.7
29/5/2014;18;0.7;1.08;2.4;52.3;66.9;80.1;14.4;1.4;118.1;26.1;64;31.2
29/5/2014;19;0.9;1.09;1.4;46.9;79.5;93.8;16.9;1.3;123.7;25.9;65;28.8
29/5/2014;20;0.7;0.9;1.1;47.4;81.3;93.9;14.7;1.2;121.7;25.7;66;29
29/5/2014;21;0.5;0.7;1.4;57;66.1;78.5;13.8;1.4;119.3;25.7;67;29.8
29/5/2014;22;0.3;0.73;2;52.2;64.7;78;13.5;1;120.7;25.5;69;26.8
