Data_CG;Hora_CG;SO2_CG;CO_CG;O3_CG;MP_CG;NO_CG;NOX_CG;NO2_CG;VEL_VENTO_CG;DIR_VENTO_CG;TEMP_CG;UMID_CG;STWD_CG
31/5/2012;12;0;0.49;3.7;18.7;26.5;41.5;15.1;1.1;148.8;28.3;69;54.7
31/5/2012;13;0;0.57;1.7;10.8;44.2;61.8;18.2;0.7;169.2;28.5;65;65.2
31/5/2012;14;0;0.66;2.2;6.2;43.9;61.2;17.6;0.9;188.2;29;63;57.7
31/5/2012;15;0.1;0.51;2.1;8.1;33;46.9;14;1.1;201.3;28.8;64;52.5
31/5/2012;16;0.2;0.87;2.2;11.6;43.2;60.4;17.4;0.8;246.3;28.3;67;61.9
31/5/2012;17;0.3;1.04;1;9.7;65.7;88.7;23;1;219.5;27.3;69;60.2
31/5/2012;18;0.3;1.11;0.6;14.5;57.8;79.1;21.7;2.4;343;26.7;72;63.9
31/5/2012;19;0.4;1.44;0.4;9.9;86.8;108.8;22.8;2.6;325.6;26.4;73;59.6
31/5/2012;20;0.4;1.13;0.1;19.2;77.2;100.9;24.1;0.9;321.3;26.1;75;59.8
31/5/2012;21;0.3;0.81;0;36.8;58.8;79.1;20.4;0.5;234.1;25.7;77;69.3
31/5/2012;22;0.3;0.78;0;21.6;49.4;68.9;19.6;0.6;220.5;25.3;79;65.7
31/5/2012;23;0.3;0.79;0;24.7;40.7;59.5;18.8;0.6;181.7;25.2;80;65.3
31/5/2012;24;0.2;0.51;0;23.7;28.6;45.5;17;0.8;248.5;25;81;61.5
1/6/2012;1;0.1;0.39;0.5;14.2;8.5;21.8;13.3;1.2;221.8;24.7;81;47
1/6/2012;2;0.1;0.2;1.2;17.5;4.1;14.7;10.6;0.8;213.8;24.3;82;60.1
1/6/2012;3;0.1;0.14;1.3;11.7;3.3;12.7;9.4;1.2;220.6;24;84;60
1/6/2012;4;0.1;0.14;1.9;6.8;1.8;9.1;7.3;4.3;287.1;23.7;84;45
1/6/2012;5;0.1;0.18;0.9;7.2;5;15;10.1;2.9;187.9;23.5;85;48.9
1/6/2012;6;0.1;0.26;0.7;7.8;18.6;28.7;10.1;1.4;119.9;23.7;86;37.7
1/6/2012;7;0.2;0.49;0;6;41.9;53.1;11.2;1.4;123;24.2;88;43.9
1/6/2012;8;0.2;0.81;0;18.9;50.7;62.9;12.3;1.4;171.9;25.1;87;42.7
1/6/2012;9;0.2;0.9;0.1;22.2;45.8;57.8;12.1;0.8;166.1;26.9;80;62.2
1/6/2012;10;0.2;0.82;0.2;12.5;39.2;55.9;16.7;1.4;118.2;26.3;81;41.8
1/6/2012;11;0.3;1.33;0.1;15.6;62.2;78.3;16.4;1.2;98.8;26.2;84;50.6
1/6/2012;12;0.2;1.07;0.4;9.7;43.1;58.4;15.4;0.7;131.9;26.9;79;65.3
1/6/2012;13;0.3;1.37;0.6;8.6;61.1;80.2;19.8;1.5;243.7;26.3;78;59.4
1/6/2012;14;0.3;1.39;0.5;13;64.6;87;22.6;1.8;254.1;26.6;76;69.3
1/6/2012;15;0.4;1.7;0.7;14.7;72.5;93.1;21.6;2.2;351.6;26.6;77;52.9
1/6/2012;16;0.2;1;0;23.4;59.7;79.9;20.2;1.1;128.6;25.1;85;50.1
1/6/2012;17;0.4;0.93;0;16.1;63.4;82.9;19.5;0.9;149.2;25.6;85;58.6
1/6/2012;18;0.4;1.54;0;12.7;73.7;94.2;20.9;0.7;267.7;25.8;84;65.3
1/6/2012;19;0.4;1.36;0;34.1;70.8;94.2;24.2;0.8;291.6;25.8;82;61.8
1/6/2012;20;0.4;1.03;0.3;22.6;68.1;90.9;23.2;1.5;290.2;25.5;82;35.5
1/6/2012;21;0.4;0.93;0.2;35.9;59.2;81.1;22.5;1.4;319.6;25.3;83;42.2
