Data_PIR;Hora_PIR;SO2_PIR;CO_PIR;O3_PIR;MP_PIR;NO_PIR;NOX_PIR;NO2_PIR;VEL_VENTO_PIR;DIR_VENTO_PIR;TEMP_PIR;UMID_PIR;STWD_PIR;
15/11/2011;12;0;0.27;18.6;20.4;4.2;11.2;7;0.8;159.7;29.4;65;25.5;
15/11/2011;13;0;0.26;17.2;12.5;5.4;12.3;6.9;1;169.1;29.9;62;19.9;
15/11/2011;14;0;0.19;16.1;6.8;4.3;10.5;6.2;1;160.1;29.8;62;23.6;
15/11/2011;15;0;0.2;16.2;14.6;4.5;10.5;6;1;161.1;30.2;61;20.7;
15/11/2011;16;0;0.2;13.5;26.7;8.9;17.2;8.3;1.1;164.8;29.3;65;19.9;
15/11/2011;17;0;0.22;12.5;22.3;6.6;14.9;8.3;1.2;148;27.6;71;18.6;
15/11/2011;18;0;0.23;11.2;15.2;4.8;14.1;9.3;1;153.4;26.2;76;18.3;
15/11/2011;19;0;0.22;9.5;20.3;3.1;13.3;10.2;1.3;162.1;25.3;80;15.9;
15/11/2011;20;0;0.22;10.7;32.5;4.6;13;8.4;1.2;152.4;24.9;83;16.7;
15/11/2011;21;0;0.23;9.9;29.8;6.5;15.8;9.3;1;142.6;24.7;85;14;
15/11/2011;22;0;0.2;10.8;32;4.5;12.1;7.6;1;145.9;24.6;86;14.6;
15/11/2011;23;0;0.18;9.8;38.5;5.6;13.2;7.7;0.9;137.8;24.5;86;14.2;
15/11/2011;24;0;0.2;8.3;32.5;6.7;14.8;8.2;0.7;133.2;24.2;87;15.8;
16/11/2011;1;0;0.2;9.7;34.4;4.8;11;6.3;0.9;135;24.1;88;14.1;
16/11/2011;2;0;0.2;10.8;42.6;2.6;7.4;4.9;0.9;134;23.9;89;13.6;
16/11/2011;3;0;0.2;10.9;30.4;2.8;7.9;5.1;0.9;131;23.7;89;13.8;
16/11/2011;4;0;0.28;5.7;30.2;26.5;42.2;15.8;0.8;132.6;23.5;88;15.1;
16/11/2011;5;0;0.28;4.5;36;24;40.7;16.7;1.1;137.9;23.3;89;15.6;
16/11/2011;6;0;0.39;5.2;40.6;15;25.5;10.5;0.5;87.2;23.3;90;24;
16/11/2011;7;0;0.49;9.6;60.9;9.4;18.5;9.1;0.5;100.3;25.2;83;20.1;
16/11/2011;8;0;0.63;13.9;63.4;8.5;18.4;9.9;0.8;94.8;26.1;78;18.4;
16/11/2011;9;0;0.73;18.3;50.5;7.9;18.4;10.6;0.8;100.7;26.9;73;16.6;
16/11/2011;10;0;0.61;20;32.8;5.8;15.3;9.5;0.8;101.8;28;68;15.2;
16/11/2011;11;0;0.52;23.2;39.9;6.4;16.2;9.9;0.7;116.2;29.4;64;24.1;
16/11/2011;12;0;0.34;18.3;47.3;5.5;13.8;8.3;0.4;284.8;29.3;68;40.8;
16/11/2011;13;0;0.42;19.3;41.5;2.3;10.7;8.3;0.3;66;29.3;68;43.8;
16/11/2011;14;0;0.25;17.6;34.4;5.1;12.9;7.8;0.7;127.9;30.7;63;25.6;
16/11/2011;15;0;0.25;16.5;41.8;5;13;8.1;1.3;180.5;30.7;64;22.1;
16/11/2011;16;0;0.24;15.1;36.5;6.4;14.7;8.4;1.1;175.8;30.2;64;19.6;
16/11/2011;17;0;0.26;11.6;47.1;6.2;15.3;9.1;0.9;165.2;29.1;67;17.7;
16/11/2011;18;0;0.26;9;25.4;6.9;18.4;11.6;0.8;158.2;27.1;73;20.4;
16/11/2011;19;0;0.27;7.9;41.4;6.1;17.8;11.7;1;143.5;25.8;78;14.6;
16/11/2011;20;0;0.28;6.1;40.4;9.4;22.9;13.4;1.1;135.9;25.3;79;12.6;
16/11/2011;21;0;0.2;8.5;44;7.9;18.2;10.3;1.2;133;24.9;82;13.2;
16/11/2011;22;0;0.18;9.7;50;5.9;14.4;8.6;1.1;136.8;24.5;84;13.9;
16/11/2011;23;0;0.16;9.4;46.4;6.7;15.2;8.5;1;138.6;24.2;86;13.9;
16/11/2011;24;0;0.18;8.7;37.4;8.4;17.1;8.7;1.1;145.7;24;87;15.5;
17/11/2011;1;0;0.18;9.7;43.4;5.7;12.7;6.9;1.4;149.9;23.8;88;14.9;
17/11/2011;2;0;0.17;9.9;31.5;5.1;11.3;6.2;0.8;128.8;23.5;89;14.9;
17/11/2011;3;0;0.17;10.7;42.7;5.1;10;5;0.6;109.8;23.3;89;11.5;
17/11/2011;4;0;0.18;7.5;37.3;18.1;28.9;10.9;0.7;113.1;23.1;89;9.9;
17/11/2011;5;0;0.24;4.8;44.2;27.7;44.9;17.3;0.6;113.9;23.1;88;10.4;
17/11/2011;6;0;0.58;5.2;63.4;19;32.2;13.2;0.4;83.6;23.4;88;23;
17/11/2011;7;0;0.66;8.3;60.7;12.1;23.7;11.7;0.5;87.6;24.7;83;19;
17/11/2011;8;0;0.38;11.5;64.2;7.7;16.4;8.8;0.6;80.4;25.5;78;18.1;
17/11/2011;9;0;0.28;18.1;51.4;5.8;12.5;6.8;0.8;111.1;27;69;18.5;
17/11/2011;10;0;0.41;26.4;37.4;5.2;14;8.8;0.9;108.8;28.4;62;21.2;
17/11/2011;11;0;0.4;31.4;39.2;3.5;12;8.5;0.9;103.5;30.1;55;30.2;
17/11/2011;12;0;0.21;25.8;41;0.6;4.4;3.8;0.6;340.1;29.7;60;27.4;
17/11/2011;13;0;0.23;29;31.8;0.7;6.3;5.6;0.6;298;30.1;60;25.8;
17/11/2011;14;0;0.29;16.1;43.2;7;18.6;11.5;0.8;201.6;31.2;59;22;
17/11/2011;15;0;0.31;14.4;43.6;8.2;18.6;10.4;0.8;189.6;30.7;59;19.6;
17/11/2011;16;0;0.22;14.8;46.5;6.2;15.2;9;1;170.8;28.9;64;14.3;
17/11/2011;17;0;0.22;12.2;40.7;5.8;16;10.2;0.9;163.7;27.6;69;19.5;
17/11/2011;18;0;0.2;10.3;35.8;5.2;16;10.9;0.9;162.2;26.1;77;19.6;
17/11/2011;19;0.1;0.2;8.1;24.1;6.2;17;10.9;0.8;153.6;25.4;81;20;
17/11/2011;20;0.1;0.19;7.1;33.3;6;16.3;10.4;1.1;165.2;25.2;83;20.3;
17/11/2011;21;0;0.17;7.6;49.3;6.9;16.8;10;1.2;163.9;25.2;84;20;
17/11/2011;22;0;0.17;7.3;44.7;6.4;16.7;10.3;0.8;158.4;25.2;84;18;
17/11/2011;23;0;0.17;8.5;27.1;7;15.8;8.9;0.8;150.8;25;85;16.7;
17/11/2011;24;0;0.16;7.6;32.4;8.5;17.8;9.3;0.7;155.8;24.7;86;19.6;
18/11/2011;1;0;0.15;6.9;42.2;7.8;16.9;9.2;0.6;157.4;24.5;87;19.4;
18/11/2011;2;0;0.14;7.9;34;5.6;14.3;8.7;0.6;169.9;24.3;88;15.9;
18/11/2011;3;0;0.18;6;35;9.6;21.3;11.7;0.4;174.1;24.2;88;19.5;
18/11/2011;4;0.1;0.22;2.3;20.6;31.7;50;18.4;0.4;167.9;24.5;88;20.6;
18/11/2011;5;0.2;0.28;1.3;31.8;49.7;71.9;22.2;0.5;172.5;24.3;89;14.6;
18/11/2011;6;0.1;0.4;1.1;39;50.6;69.4;18.9;0.8;173.5;24.6;88;18.1;
18/11/2011;7;0;0.31;6.1;49.1;13.5;24;10.5;1;163.8;26;82;21.9;
18/11/2011;8;0.2;0.27;8.6;54.3;9.7;18.2;8.6;0.8;142;26.7;77;19.2;
18/11/2011;9;0.1;0.29;11;44.9;8.2;15.6;7.4;0.8;172.5;28.8;68;20.3;
18/11/2011;10;0;0.32;12.6;23.3;6.4;12.7;6.5;0.9;164.7;29.6;66;20.3;
18/11/2011;11;0.2;0.31;13.2;23.7;6.2;13.3;7.1;1;168.5;29.7;65;19.2;
18/11/2011;12;0.1;0.28;13.5;23.2;6.2;12.5;6.2;1;167.6;30.5;61;22.8;
18/11/2011;13;0;0.29;14.5;19.1;5.1;10.4;5.3;1;162.3;30.5;60;22.5;
18/11/2011;14;0.8;0.17;12.9;25.7;6.3;12.5;6.2;1;169.8;30.2;63;21.3;
18/11/2011;15;1.1;0.17;12;30.5;6.7;13.6;6.9;1.1;164.2;30.1;63;22;
18/11/2011;16;1;0.15;12;32.8;5.7;12.1;6.4;1.5;185.9;29.2;67;18.4;
18/11/2011;17;0.9;0.19;9.9;43.3;6.4;13.4;7;1.3;181.5;28.1;70;18.4;
18/11/2011;18;0.9;0.24;7.6;24.9;6.3;14.6;8.3;0.9;163.9;26.5;77;18.5;
18/11/2011;19;1.2;0.23;6.4;27;6.8;15.5;8.7;1;172.1;26;81;15.3;
18/11/2011;20;1.2;0.22;6.7;23.9;7.5;16.3;8.8;0.9;173.4;25.9;81;14.6;
18/11/2011;21;1.1;0.18;7;25.8;8.2;18;9.8;0.9;176.6;25.7;83;15.9;
18/11/2011;22;1;0.17;7.5;25.8;6.6;16.2;9.5;0.8;173.2;25.5;83;13.1;
18/11/2011;23;0.9;0.16;6.9;30.9;6.7;16.9;10.2;0.7;177.7;25.3;85;16.2;
18/11/2011;24;0.8;0.13;6.7;28.3;6.8;17.2;10.4;0.6;178.3;25;86;17.5;
19/11/2011;1;0.9;0.1;6.4;18.9;8.7;19.5;10.8;0.6;185.3;24.6;86;19;
19/11/2011;2;0.8;0.14;4.3;22.6;11.7;24;12.2;0.8;183.8;24.4;86;18.6;
19/11/2011;3;0.9;0.15;4.2;13.6;7.4;17.7;10.3;0.6;181.8;24.1;88;17.8;
19/11/2011;4;1;0.2;2.7;21.5;21.2;34.7;13.5;0.4;170.3;23.9;88;15.3;
19/11/2011;5;1;0.24;1.1;18;38.5;55;16.5;0.4;174.3;23.8;87;14.5;
19/11/2011;6;0.8;0.29;1;36.5;46.2;61.9;15.6;0.4;161.2;24.6;84;18.2;
19/11/2011;7;0.9;0.22;5.6;40.2;29.9;41.5;11.7;0.5;143.3;26.1;78;18.7;
19/11/2011;8;1;0.18;7.5;50.4;13;22.7;9.8;0.5;174;27.3;73;23.7;
19/11/2011;9;0.7;0.18;10.8;26.9;9.9;18.2;8.3;0.6;139.2;27.9;68;20.4;
19/11/2011;10;0.7;0.18;15.4;42.4;3.7;9.2;5.5;0.4;164.5;28.1;69;44.2;
19/11/2011;11;0.8;0.25;15.5;24.4;2.6;9.1;6.5;0.3;26.7;25;85;49;
19/11/2011;12;1;0.26;16.9;23.2;3.2;10.2;7.1;0.8;315.6;27.2;77;30;
19/11/2011;13;0.9;0.27;15.4;15.4;5.2;12.4;7.2;0.9;190.4;29.6;61;27;
19/11/2011;14;0;0.2;15.8;28.2;5.1;11.6;6.4;0.9;176.5;30.8;57;22.4;
19/11/2011;15;0;0.19;16;28.6;4.3;9.9;5.6;0.9;171.1;30.1;58;21.5;
19/11/2011;16;0;0.24;11.4;26.3;12.2;21.7;9.4;0.9;182.7;29.9;59;20.4;
19/11/2011;17;0;0.2;10;22.7;7;14.2;7.3;1;178;28.5;65;17.6;
19/11/2011;18;0;0.22;8.4;24.1;6.6;14.5;7.9;0.9;181.4;26.4;75;17.8;
19/11/2011;19;0.2;0.23;7.6;13.8;6.8;15.6;8.8;0.9;174.8;25.5;80;15.1;
19/11/2011;20;0.2;0.22;7.8;25.7;5.4;14.1;8.7;0.8;174.5;25.4;80;16.1;
19/11/2011;21;0.1;0.22;6.9;32.7;6.1;15.3;9.1;0.8;176.4;25;82;14.5;
19/11/2011;22;0.1;0.23;4.7;21.5;7.8;19.5;11.7;1.1;187.8;24.7;82;16.5;
19/11/2011;23;0.1;0.26;4.9;24.3;7;18.7;11.7;0.8;182.1;24.4;84;15.9;
19/11/2011;24;0;0.3;2.3;18.7;20.4;35.9;15.5;0.4;192.7;24.2;85;20.9;
20/11/2011;1;0;0.25;2.4;20.2;16.1;29;12.9;0.4;181.3;24.2;85;20.6;
20/11/2011;2;0.1;0.19;4.3;12.3;7.9;18.4;10.6;0.5;168.7;24.1;86;15.2;
20/11/2011;3;0.1;0.25;4.7;26.7;9.3;19.7;10.4;0.4;153.5;23.9;87;20.9;
20/11/2011;4;0.1;0.19;4.3;29.1;15.8;30.7;14.8;0.4;152.3;23.9;86;19.3;
20/11/2011;5;0.1;0.24;1.7;15.3;27.7;44.9;17.2;0.4;134.6;23.7;87;14.3;
20/11/2011;6;0.1;0.24;3.2;33.7;15.6;27.3;11.7;0.5;125.4;23.9;86;9.9;
20/11/2011;7;0.1;0.2;8.7;42;9.4;16.8;7.4;0.8;121.7;25.4;80;14;
20/11/2011;8;0.2;0.17;13;47.4;6.5;11.5;5.1;1.2;142.5;26.6;72;19;
20/11/2011;9;0.1;0.21;15.1;25.5;6.9;13.7;6.8;0.9;138.7;28;61;21.1;
20/11/2011;10;0;0.16;17.1;14.8;5.3;10.8;5.6;0.9;157.1;29.3;55;20.9;
20/11/2011;11;0;0.17;17.8;28.5;4.7;10.3;5.6;0.9;168.9;30.3;51;21.3;
20/11/2011;12;0.1;0.14;18.1;16.7;3.4;8.3;4.9;0.9;162.5;30.5;47;23.5;
20/11/2011;13;0.1;0.13;17.5;11.1;3.8;9;5.2;1;167;30.2;53;22.2;
20/11/2011;14;0.4;0.14;16.5;18.7;4.3;9.9;5.7;0.9;174.3;30.7;53;20;
20/11/2011;15;0.2;0.11;16.5;14.9;4.5;10.8;6.3;1;166.2;30.5;52;21.1;
20/11/2011;16;0.3;0.1;15.8;28;9.3;18.4;9.1;1.2;168.1;29.3;57;18.1;
20/11/2011;17;0.4;0.13;12.2;15.8;9.9;20.4;10.5;1.3;175.4;27;64;16.9;
20/11/2011;18;0.5;0.11;13.7;8.1;4.2;13.1;8.9;1.4;181.3;26;70;18.2;
20/11/2011;19;0.5;0.11;10.2;11.7;4.9;13.7;8.9;1;165;25.3;77;21.1;
20/11/2011;20;0.5;0.12;6.9;21.7;7.1;18.8;11.7;0.9;164.3;24.9;79;20.9;
20/11/2011;21;0.4;0.13;8;27;5.7;16.3;10.7;0.9;170.7;24.8;79;12.2;
20/11/2011;22;0.4;0.11;8.5;26.6;5.2;14.9;9.7;0.8;169.5;24.7;80;14.8;
20/11/2011;23;0.5;0.09;8.8;31.6;5;13.6;8.7;0.7;170.9;24.5;80;13.8;
20/11/2011;24;0.3;0.1;8.9;18.4;5;14;9;0.6;162.4;24.3;80;16.9;
21/11/2011;1;0.4;0.11;8.5;11.5;5.7;14.3;8.6;0.5;172.3;24.1;81;16.2;
21/11/2011;2;0.4;0.06;10.5;7.1;3.4;10.7;7.4;0.5;169.9;24.1;80;14.6;
21/11/2011;3;0.5;0.07;10.3;14.9;5.1;13.7;8.7;0.6;169.1;24.1;80;16.1;
21/11/2011;4;0.4;0.1;5.7;24.2;19.6;36.3;16.8;0.7;173.5;24;80;17.4;
21/11/2011;5;0.5;0.17;2;16.7;42.7;67.1;24.3;0.9;180.8;24;80;18.6;
21/11/2011;6;0.5;0.28;1.7;35.3;41.5;63.3;21.9;0.5;154.5;24.3;79;20.1;
21/11/2011;7;0.6;0.27;6.3;51.7;17.5;31.1;13.7;0.7;127.9;25.6;75;14.6;
21/11/2011;8;0.6;0.15;12.8;70.4;8.1;16.6;8.5;0.8;132.7;26.8;70;20.6;
21/11/2011;9;0.4;0.17;16;42;7.3;15.1;7.9;0.7;131.5;28.3;60;20.8;
21/11/2011;10;0.4;0.16;18.1;26.4;6.5;16.1;9.6;0.7;162;29.9;50;29.1;
21/11/2011;11;0.4;0.16;18.2;44.5;8.2;17;9.7;0.8;176.1;30.3;52;24.2;
21/11/2011;12;0.4;0.13;19.1;48.2;5.2;13;7.8;0.9;170.5;30.4;51;24.3;
21/11/2011;13;0.4;0.11;17.5;44.1;6.7;14.1;7.5;0.9;178.3;30.9;48;22;
21/11/2011;14;0;0.19;15.3;30.4;7.4;15.8;8.4;1.1;197.9;31.4;49;24.6;
21/11/2011;15;0.1;0.2;14.4;40.1;6.4;13.6;7.3;1.2;202.7;30.9;53;23.4;
21/11/2011;16;0.1;0.21;11.7;31.2;9.4;17.8;8.5;0.9;195.6;29.9;59;21.5;
21/11/2011;17;0;0.21;12.1;44.2;6.5;14;7.6;0.9;189.2;28.6;63;21;
21/11/2011;18;2.9;0.34;10.4;25.2;7.9;17.6;9.8;0.8;184.8;26.6;71;20.1;
21/11/2011;19;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;
21/11/2011;20;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
21/11/2011;21;NoData;NoData;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;
21/11/2011;22;0.3;NoData;6.4;4;6.5;16.6;10.1;0.8;177.7;25.2;79;16.2;
21/11/2011;23;0;NoData;6.4;16.7;6.3;16.5;10.3;0.7;170.2;24.9;78;15.4;
21/11/2011;24;0;NoData;5.6;23.3;12;25.6;13.6;0.6;167.8;24.7;79;15.6;
22/11/2011;1;0;NoData;5.7;17;9.5;21.6;12.1;0.5;172.1;24.5;81;14.3;
22/11/2011;2;0;NoData;5.2;15.3;8.2;19.9;11.7;0.4;155.7;24.4;81;18.4;
22/11/2011;3;0;NoData;4.5;31.8;9.3;22.2;13;0.4;152.4;24.2;82;16.8;
22/11/2011;4;0;NoData;2.7;35.1;28.9;45;16.2;0.4;125.6;24;82;15;
22/11/2011;5;0;NoData;3;31.8;37.1;54.7;17.6;0.4;105.7;24;82;10;
22/11/2011;6;0;NoData;3.9;77.1;21.5;33.8;12.3;0.7;115.4;24.1;82;12.4;
22/11/2011;7;0;NoData;6.5;74.2;13.4;23.4;10;1.1;130.8;25.7;77;15.5;
22/11/2011;8;0;NoData;12.9;51.9;6.2;12.4;6.3;0.9;123.8;26.8;71;19.2;
22/11/2011;9;0;NoData;14.4;44.6;7;13.4;6.5;0.8;114.7;27.4;66;14.8;
22/11/2011;10;0;NoData;17.4;28.7;5.5;11.3;5.8;0.8;129.6;29;58;22.4;
22/11/2011;11;Span;Span;Span;Span;Span;Span;Span;0.7;155;29.3;57;24.4;
22/11/2011;12;Span;0;Span;Span;4.3;11;6.7;1;154.9;30.7;53;24.1;
22/11/2011;13;0.3;0.09;18.8;0;5.3;13.3;8;1;155.3;31;48;23.8;
22/11/2011;14;0.1;0;18.9;0;6.3;15.1;8.7;1;156.5;31.3;46;21.9;
22/11/2011;15;0.1;0.04;17.2;21.6;6.3;15.7;9.5;1;161.3;31.1;50;24;
22/11/2011;16;0.2;0.14;15.5;30.1;5.9;14;8;1.4;179.9;29.8;54;22;
22/11/2011;17;0.3;0.16;12.9;41;7.2;16.5;9.4;1.1;165.9;28.5;59;22.4;
22/11/2011;18;0.2;<Samp;9.8;28.8;6.5;17.3;10.8;0.9;150.6;26.5;69;20.3;
22/11/2011;19;0.3;0.23;9.3;24.5;5.9;16.7;10.8;1;143.4;25.3;76;14.6;
22/11/2011;20;0.3;0.21;10;44.1;6.1;14.3;8.1;1.1;140.8;24.8;80;13.3;
22/11/2011;21;0.2;0.23;8.6;34;6.5;15.4;8.9;1;144;24.6;81;13.5;
22/11/2011;22;0.2;0.24;6.5;27.8;9.2;22.5;13.3;0.8;150.6;24.5;82;16.3;
22/11/2011;23;0.3;0.24;6.5;26.4;10.8;23.4;12.6;0.7;160.3;24.3;81;19;
22/11/2011;24;0.3;0.26;7.2;35.1;10.1;21.9;11.8;0.7;159.1;24.1;83;19.5;
23/11/2011;1;0.3;0.25;9.1;20.4;10.9;22.5;11.6;1;161;24.1;80;18.7;
23/11/2011;2;0.4;0.2;11;22.7;5;12.7;7.7;1.1;165.4;24;81;19;
23/11/2011;3;0.4;0.21;11.4;14.8;6.9;17.1;10.2;0.9;152.3;24;82;17.8;
23/11/2011;4;0.4;0.26;6.3;17.8;20;37.4;17.4;0.8;141.6;24;81;13.7;
23/11/2011;5;0.5;0.33;2.7;26.8;39.4;62.8;23.5;0.5;129.8;23.7;83;13.4;
23/11/2011;6;0.5;0.39;2.7;53.4;35.1;54.7;19.6;0.5;119.9;23.8;83;11.6;
23/11/2011;7;0.4;0.43;7.9;66.4;14.7;25.5;10.8;0.6;112.7;25.8;76;16.4;
23/11/2011;8;0.4;0.32;13.2;60.2;9;16.4;7.4;0.9;121.6;27.1;70;17.7;
23/11/2011;9;0.3;0.55;16.2;40.8;8;15.9;7.8;0.8;95.3;27.9;66;17.6;
23/11/2011;10;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;11;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;12;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;13;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;14;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;15;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;16;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;17;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;18;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;19;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;20;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;21;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;22;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;23;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
23/11/2011;24;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;1;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;2;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;3;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;4;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;5;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;6;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;7;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;8;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;9;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;10;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;11;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;12;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;13;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;14;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;15;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;16;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;17;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;18;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;19;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;20;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;21;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;22;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;23;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
24/11/2011;24;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;1;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;2;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;3;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;4;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;5;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;6;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;7;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;8;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;9;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;10;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;11;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;12;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;13;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;14;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;15;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;16;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;17;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;18;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;19;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;20;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;21;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;22;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;23;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
25/11/2011;24;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
26/11/2011;1;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;
