Data_DETRAN;Hora_DETRAN;SO2_DETRAN;CO_DETRAN;O3_DETRAN;MP_DETRAN;NO_DETRAN;NOX_DETRAN;NO2_DETRAN;VEL_VENTO_DETRAN;DIR_VENTO_DETRAN;TEMP_DETRAN;UMID_DETRAN;STWD_DETRAN;CHUVA_DETRAN
7/6/2015;6;0.1;0.04;9.7;22.1;1.7;12.4;10.7;2.9;77.4;25.9;77;23.4;0
7/6/2015;7;0.2;0.09;7.3;15.5;7.2;21.8;14.6;2.9;74.2;26.1;76;21.7;0
7/6/2015;8;0.1;0.08;7.4;30.6;5.3;17.4;12.1;3;79.5;26.6;77;24.8;0.6
7/6/2015;9;0.2;0.11;7.1;29;8;19.4;11.5;2.8;77.2;27.7;73;25.7;0
7/6/2015;10;0.1;0.1;7.5;24.2;8.1;20.4;12.4;3.1;75.1;27.4;72;27.4;0
7/6/2015;11;0.2;0.12;9;26.1;8;17.8;9.9;5;86.8;28.4;68;29;0
7/6/2015;12;0.2;0.14;9.7;17.7;7.3;15.9;8.6;4.6;101.4;28.5;69;30.2;0
7/6/2015;13;0.3;0.15;9.6;13.7;10.9;20.8;11.1;3.3;78.5;27.9;70;26.9;0
7/6/2015;14;0.1;0.12;9.1;9.8;9;20.9;11.9;3.6;85.5;28.4;71;27.5;0
7/6/2015;15;0.3;0.15;8.6;23.1;10.6;22.4;11.7;3.4;85.5;28.6;69;28.2;0
7/6/2015;16;0.4;0.17;8.4;15.1;7.5;21.6;14.1;3.2;79.6;26.6;76;26.8;0.4
7/6/2015;17;0.2;0.12;6.5;19.6;34.9;48.8;16;3.1;75.9;26;79;25.9;0
7/6/2015;18;0.2;0.15;6.6;18.4;26;39.5;18.8;3.1;83.8;26.3;76;28.3;0
7/6/2015;19;0.2;0.11;7.1;30.3;25.6;37.6;15.5;3.5;86.7;25.5;79;26.3;0.2
7/6/2015;20;0.4;0.06;8.3;19.2;20.2;31.9;15.9;4.7;82.3;25.8;76;23.8;0
7/6/2015;21;0.4;0.06;8.9;16.3;12.8;21.7;14.1;5.4;86.4;26.5;73;25;0.8
7/6/2015;22;0.3;0.05;7.5;11;16;26.4;14.8;3.4;74.2;25.1;80;24.1;0
7/6/2015;23;0.2;0.02;8.8;23.6;12.9;20.5;11.8;3.3;71.3;26.1;76;23.7;0
7/6/2015;24;0.3;0.01;6.5;19.8;13.6;23.4;13.2;2.3;65.7;25.7;80;20.2;0
8/6/2015;1;0.3;0;9.6;46.1;15.6;20.7;10.2;2.6;76.2;26;78;21.2;0
8/6/2015;2;0.4;0.04;12.6;28;33.7;36.9;7.5;2.6;89.7;26.2;75;26.6;0
8/6/2015;3;0.5;0.02;14.2;16.7;17;19.5;6;2.5;94.2;26.2;74;28.7;0
8/6/2015;4;0.5;0;13.9;9.7;20.5;25;7.9;2.4;101.9;26.1;72;29.5;0
8/6/2015;5;0.5;0.14;11.4;13.1;17.6;21.7;7.9;2.6;101.6;26;73;31;0
8/6/2015;6;0.5;0.06;7;17.7;42.9;55.4;17.7;4;100.9;26;73;28.9;0
8/6/2015;7;0.5;0.29;3.5;36.8;78.8;95.3;23.7;3.2;106.6;26.3;71;31;0
8/6/2015;8;0.5;0.29;5;24.7;71.2;82.2;19.7;2.4;94.8;27.5;70;30.5;0
8/6/2015;9;0.7;0.36;6.8;52.4;34.5;45.8;15.3;2.7;111.5;28.6;68;28.6;0
8/6/2015;10;0.4;0.4;6.8;38.5;57.6;67.6;17.2;2.8;108.5;29.3;66;31.5;0
8/6/2015;11;0.4;0.32;7.3;36.6;37.8;46.1;14.1;3.2;118.8;29.5;65;28.3;0
8/6/2015;12;0.2;0.33;7.5;24.5;25.4;38.6;14.1;3.3;114.6;28.7;68;29.8;0.6
8/6/2015;13;0.2;0.42;4;15.4;34.5;51.3;18.2;2.5;93.7;26.3;82;28.3;1.6
8/6/2015;14;<Samp;<Samp;Calib;26.4;26;41;16.5;2.8;122.1;26.3;78;29.6;0.6
8/6/2015;15;Span;Span;Span;Span;Span;Span;Span;3.7;112.2;25.3;83;33.6;4.2
8/6/2015;16;Span;0.27;Span;Span;Span;Span;Span;4.1;128.8;26.4;75;28.4;0
8/6/2015;17;0.4;0.23;5;8.2;26;43.5;17.6;2.8;122.1;25.4;80;29.4;1.8
8/6/2015;18;0.4;0.28;4.4;5.7;24.2;42.9;18.8;2.9;107.3;25.1;81;27.5;0
8/6/2015;19;0.2;0.31;3.8;6;24.4;42.9;18.5;2.7;107.4;25.4;82;28.1;0
8/6/2015;20;0.1;0.17;4.8;26.6;25.4;42.1;16.7;2.9;126;24.4;86;29.2;0.8
8/6/2015;21;0.1;0.1;4;19.4;21.9;40.7;18.8;2.7;116;23.8;89;29;2.4
8/6/2015;22;0.2;0.02;6.5;11.4;16.1;29.4;14.2;3;111.4;24.1;88;29.3;0.4
8/6/2015;23;0.2;0.05;5.3;8.6;8.9;24.7;16.1;2.5;95.9;24.1;90;28.3;2.6
8/6/2015;24;0.2;0.01;5.2;15.3;21.7;34.7;15.3;3;56.4;23.8;90;25.9;4.4
9/6/2015;1;0.1;0.01;6.6;15.5;3;14.3;13.8;3.7;51.3;23.4;91;36.5;4.4
9/6/2015;2;0.1;0;9.6;10.7;1.4;11.5;11;3.5;51.2;23.5;90;28.4;1.6
9/6/2015;3;0.1;0;7.2;7.5;1.2;14.9;14.7;1.9;56.2;23.4;90;20.6;0
9/6/2015;4;0.1;0.01;9.4;7.4;0.7;13.7;13.1;2.1;50.3;23.4;88;28.9;1
9/6/2015;5;0.2;0.02;6.1;6.6;1.6;29.4;27.8;1;39.7;22.6;89;43.5;0
9/6/2015;6;0.3;0.06;4;5;17.2;52.5;35.2;0.8;337;22.8;89;46.5;0.8
9/6/2015;7;0.4;0.15;2;5.3;28.7;66.1;37.4;1.4;292.6;23.2;90;25.5;0.2
9/6/2015;8;0.2;0.37;2;11.2;40.9;74.7;33.8;1.4;342.5;23.5;90;42.2;7.6
9/6/2015;9;0.1;0.07;4.9;9.3;7.8;33.4;25.6;1.1;315.1;23.6;90;47;0.2
9/6/2015;10;0.2;0.25;2.9;12.9;17.1;47;29.9;1.7;274.1;25.5;83;41.1;0
9/6/2015;11;0.2;0.25;3.4;10.4;25.7;52.2;26.6;2;119.5;28.6;70;55.7;0
9/6/2015;12;0;0.2;8.2;8;28.5;54.2;25.8;3.2;142.8;28.6;70;23.7;0
9/6/2015;13;0.2;0.05;12.6;25.6;17.3;33.4;16.1;3;153.2;28;73;26.3;0
9/6/2015;14;0;0.42;10.6;26.3;17.2;34;16.8;2.7;160;27.1;77;26.4;0
9/6/2015;15;0;0.58;8.9;25.9;26.8;45.4;18.6;2.8;174.4;27.2;77;26.2;0
9/6/2015;16;0;0.56;7.8;22.4;25.8;41.1;15.3;2.7;144.9;27.5;75;22.3;0
9/6/2015;17;0;0.61;5.8;25.5;33.4;50.3;16.9;2.6;150.3;26.6;78;22.4;0
9/6/2015;18;0;0.61;5;20.5;26.2;42.2;16.2;2.7;151.3;26.1;81;21.1;0
9/6/2015;19;0;0.61;4.5;14.4;24.2;39.4;15.4;2.9;152;25.9;82;20.9;0
9/6/2015;20;0;0.59;3.5;18.3;38;55.3;17.5;4.3;165.6;26;82;21.8;0
9/6/2015;21;0;0.41;3;31.7;33.2;50.6;17.5;3.5;164.6;26;82;22.6;0
9/6/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
9/6/2015;23;0;0.57;1.6;16.9;42.5;63.5;21;1.1;166.1;24.6;88;43.3;0
9/6/2015;24;0;0.49;3.3;29.6;11.2;25.5;14.4;1.7;103;25.1;85;29.3;0
10/6/2015;1;0;0.21;5.9;22.4;1.9;14.6;12.8;2.1;41.2;24.6;85;26.9;7.8
10/6/2015;2;0;0.25;5.1;14.2;2.1;14.8;12.7;1.4;115.5;24.1;89;36.2;0
10/6/2015;3;0;0.34;4.2;9.4;2.1;17;15;1.3;174.9;24.5;89;36.2;0.2
10/6/2015;4;0;0.49;1.7;7.2;20.4;47.3;27;1;297.3;24;90;39.9;0
10/6/2015;5;0;0.33;1.7;11.9;15.6;43.1;27.5;1.8;277.9;23.9;90;29.4;0
10/6/2015;6;0;0.49;1.8;16;48.7;74.6;25.9;2.7;306.1;23.9;91;38;0.4
10/6/2015;7;0;0.68;1.4;34.3;68.3;95.9;27.6;1.3;226.3;24;91;51.4;2.2
10/6/2015;8;0;0.78;1.4;21.4;52.7;85.8;33.2;1.4;248.7;25.3;88;29.3;0
10/6/2015;9;0;0.7;1.7;19.8;28.7;59.5;30.9;1.1;273.8;27.9;77;45.9;0
10/6/2015;10;0;0.67;1.9;25.3;42.3;62.9;20.7;2.3;207.1;26.6;81;25.1;0
10/6/2015;11;0;0.71;2.8;16.2;38.6;58.2;19.6;1.6;166.2;27.6;77;46.2;0
10/6/2015;12;0;0.51;3.7;17.5;24;39.9;15.9;2;107.9;28.3;73;42.6;0
10/6/2015;13;0;0.38;5.1;11.6;24.3;39.1;14.8;2.1;127.5;28.5;71;34.7;0
10/6/2015;14;0.2;0.18;5;36.7;21.8;37.8;16;2.6;110.3;27.9;75;32.8;2
10/6/2015;15;0.4;0.27;4.2;21.5;20.9;37.6;16.7;3.4;101.6;27.2;79;39.3;0
10/6/2015;16;0.6;0.47;3.4;13.6;31.9;50.9;19.1;3.1;116.5;27.5;77;33.5;0
10/6/2015;17;0.7;0.46;3.1;14.8;34.8;54.1;19.4;2.3;105.8;27;77;32.8;0
10/6/2015;18;0.3;0.4;2.3;16.7;31.6;54.8;23.3;2.2;80.1;26.5;78;27.1;0
10/6/2015;19;0.6;0.53;1.7;14.2;29.7;54.9;25.2;2.5;72.8;26.4;77;22.8;0
10/6/2015;20;1;0.46;1.6;17.2;27;52.1;25.1;2;77.6;26.4;76;26.1;0
10/6/2015;21;0.7;0.47;1.5;14.3;26.8;49.5;22.7;1.9;88.4;26.4;78;31.6;1.6
10/6/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
10/6/2015;23;0.5;0.33;2;24.2;19.6;37.6;18;2;89.2;25.8;82;24.4;0.2
10/6/2015;24;0.6;0.21;1.6;16.1;23.1;40;16.9;2.2;100.1;25.4;82;36.3;0
11/6/2015;1;0.5;0.06;6.1;21.1;0.6;9.7;9.3;3.9;97.6;25.7;79;24.5;0
11/6/2015;2;0.2;0.14;7.2;20.4;1.2;8.7;7.5;2.1;100.4;25.7;80;28.9;0
11/6/2015;3;0.4;0.02;8;23.7;1.4;7.5;6.1;1.9;106.7;25.7;80;31.3;0
11/6/2015;4;0.6;0.05;7.2;24.8;1;9.4;8.5;1.6;94.6;24.8;83;29.7;0.2
11/6/2015;5;0.3;0.07;6;15.9;6.6;17;10.5;1.9;100.6;25.1;82;28.6;0
11/6/2015;6;0.8;0.2;3.4;11.2;15.2;32.7;17.5;2.1;85.6;25.5;81;25;0
11/6/2015;7;0.5;0.18;2.3;11.5;21.5;42.3;20.8;2.3;83;26.1;79;24.2;0
11/6/2015;8;0.6;0.28;3.2;20.5;23;42.3;19.3;2.4;83.2;27.9;73;28.6;0
11/6/2015;9;0.3;0.17;5.3;25.6;15.7;32;16.3;3.1;79.6;28.9;69;26.7;0
11/6/2015;10;0.3;0.15;5.4;16.2;23.6;39.4;15.8;4.2;107;29.5;67;32.1;0
11/6/2015;11;0.3;0.2;6.2;23.8;25.7;40.1;14.5;3.6;120.9;29.8;66;33.2;0
11/6/2015;12;0.3;0.2;6.2;27.5;25.3;39.3;14.4;2.6;113.1;29.4;67;32;0
11/6/2015;13;0.3;0.14;7;30.8;16;27.9;12;2.6;92.2;29.1;67;33;0
11/6/2015;14;0.4;0.4;7.3;19.7;19.3;33.4;14.1;2.9;116.2;29.4;67;31.1;0
11/6/2015;15;0.5;0.42;7.4;14.3;22.1;35.7;13.6;3;119.5;28.9;67;30.5;0
11/6/2015;16;0.5;0.53;6.4;17.1;26.9;44;17.1;2.9;119.1;28.3;68;30.5;0
11/6/2015;17;0.9;0.54;5.9;12;23.9;41.5;17.7;2.6;112.6;27.4;69;28.8;0
11/6/2015;18;0.9;0.73;4.8;9.2;30;50.4;20.4;2.6;122.7;27;68;27;0
11/6/2015;19;1;0.62;3.5;8.8;31.8;52.5;20.7;3.6;127.3;26.8;70;34;0
11/6/2015;20;1.2;0.58;2.9;13.6;43.1;63.9;20.9;3.2;150.3;26.6;69;29.3;0
11/6/2015;21;1.4;0.65;2.2;34.4;49.9;71.8;21.9;1.9;150.7;26.4;69;21.8;0
11/6/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
11/6/2015;23;1.1;0.49;4.2;17.5;20.8;39.6;18.8;2.1;119.9;26.1;72;28.5;0
11/6/2015;24;1.1;0.28;6.3;31.1;14;29.2;15.3;1.9;138.1;25.9;73;29.9;0
12/6/2015;1;1;0.25;10.1;31;4.5;14;9.5;1.9;139.5;25.8;73;27.7;0
12/6/2015;2;1;0.27;12.1;29.6;5.6;13.3;7.8;2.1;149.7;25.8;73;22.8;0
12/6/2015;3;1.1;0.24;11.6;16;1.1;7.4;6.3;1.7;117.6;25.7;74;30.6;0
12/6/2015;4;1;0.09;11.8;12.2;1.3;7.4;6.1;2.4;151.9;25.6;74;26.4;0
12/6/2015;5;1.1;0.32;3.7;10.3;15.4;38.4;23;3;211.9;24.7;75;35;0
12/6/2015;6;0.8;0.36;4.6;18.5;32.7;52.7;20;2.2;143;24.6;79;31.8;0.2
12/6/2015;7;1;0.7;1.8;22.3;74.3;104.8;30.5;1.2;214.3;24.4;81;38;0
12/6/2015;8;1;0.7;2.3;26.9;47.9;69.6;21.8;2.2;218.4;25.5;80;21.1;0.4
12/6/2015;9;0.7;0.48;3.8;42.2;25.4;41.9;16.5;2.2;190.2;25.4;83;30;0
12/6/2015;10;0.9;0.45;4.6;24.8;23.3;37.6;14.3;2.7;164.1;25.3;83;28.1;0.4
12/6/2015;11;1;0.37;5.7;30.5;27;39;12;2.7;149;26.8;78;23.7;0
12/6/2015;12;0.8;0.36;6.6;25.3;23.1;38.4;15.4;2.6;118.5;27.2;76;29.3;0
12/6/2015;13;0.8;0.35;7.2;29.9;16.9;32.6;15.7;2.9;75.2;27.4;72;26.3;0
12/6/2015;14;0.2;0.23;7.9;18.2;14.9;31.3;16.4;4.4;75.4;26.9;73;29.3;0
12/6/2015;15;0.7;0.16;6.7;29.3;14.9;33.5;18.7;4.5;69.4;26.3;74;23.7;0
12/6/2015;16;0.9;0.21;5.8;15.3;20.6;41;20.5;3.5;56.7;26;75;21.7;0
12/6/2015;17;0.5;0.21;5.7;21.9;14.3;34.5;20.2;3.6;54.6;25.1;80;19.8;0
12/6/2015;18;0.7;0.21;3.4;33.2;19.8;44.2;24.5;2.5;39.2;24.7;80;25.3;0
12/6/2015;19;0.7;0.22;3.7;18.2;5.8;30;24.3;1.5;3.2;24.4;80;37.5;0
12/6/2015;20;0.9;0.18;3.3;21.5;12.9;36.3;23.4;1.2;20.9;24.5;81;37.8;0
12/6/2015;21;0.9;0.43;1.7;13.7;20.6;48.2;27.6;1.5;354.8;24.7;80;26;0
12/6/2015;22;0.8;0.43;1.7;21.9;8.8;34.8;26;1.6;10.4;24.9;79;18.8;0
12/6/2015;23;0.8;0.5;1.4;18.3;27.6;52.7;25;2.1;32.9;25;80;21.4;0
12/6/2015;24;0.6;0.49;1.5;38.2;15.6;40.5;25;3.3;321.9;24.6;82;21.1;0
13/6/2015;1;0.8;0.58;1.6;54.1;24.5;49.7;25.1;1.7;309.4;24.2;84;31.6;0
13/6/2015;2;1;0.58;1.8;40.9;32.8;60.5;27.8;1;267.9;24;85;35.7;0
13/6/2015;3;0.8;0.7;1.8;53.9;40.9;71.1;30.2;1.1;296.9;24;85;32.9;0
13/6/2015;4;1;0.72;1.7;32.2;38.7;72.6;33.9;0.9;260.2;23.7;87;44.4;0
13/6/2015;5;0.6;0.78;1.7;40.4;44.8;78.7;33.9;0.9;246.7;23.7;87;43.1;0
13/6/2015;6;1;0.77;1.8;46.2;50.4;84.1;33.7;1.2;283.3;23.9;87;24.6;0
13/6/2015;7;0.8;1.03;1.6;46.2;103.9;134;30.1;1.1;264.5;24.4;87;32.5;0
13/6/2015;8;0.6;0.68;1.5;68.5;56.2;86;29.9;1.3;74.4;25.2;82;43.9;0
13/6/2015;9;0.3;0.25;2.1;50.3;21.5;51.4;29.8;2.8;50.8;27.6;70;31.5;0
13/6/2015;10;0.3;0.12;3.9;26.9;15.7;34.7;18.9;3.9;54.1;29.3;66;32.9;0
13/6/2015;11;0.2;0.2;4.8;27.8;19.9;36.3;16.5;2.6;76.2;28.9;68;32.7;0
13/6/2015;12;0.3;0.28;7.5;19.4;20.2;33;12.8;2.7;115.9;29.2;67;30.6;0
13/6/2015;13;0.6;0.1;6.7;13.7;13.2;25.7;12.4;3;69.1;29.7;65;28.9;0
13/6/2015;14;0.2;0.32;5.6;10.8;22.2;37.6;15.4;2.5;80.2;29.3;65;34.6;0
13/6/2015;15;0.3;0.27;4.9;9.6;27;45.3;18.3;2.5;62.4;28.8;66;31.7;0
13/6/2015;16;0.3;0.36;7.1;11.3;12.2;27.2;15;2.7;72.7;28.2;67;24.3;0
13/6/2015;17;0.2;0.32;7.5;9.8;10.1;26.6;16.6;2.6;72.6;27.5;70;23.9;0
13/6/2015;18;0.4;0.36;7.8;17.9;8.3;27.8;19.5;3.6;80.7;27.1;70;24;0
13/6/2015;19;0.3;0.36;3.8;19.2;18.3;39.8;21.5;3.5;96.2;26.7;72;35.8;0
13/6/2015;20;0.2;0.4;3.6;14.4;16;37.1;21.1;2.3;78.9;26.8;73;27.6;0
13/6/2015;21;0.2;0.43;3.7;9.4;16.3;35.4;19.2;2.1;89.6;26.9;73;29.9;0
13/6/2015;22;0.4;0.31;4.8;27.7;10.1;27.9;17.7;2.9;53.9;25.5;80;21.8;1
13/6/2015;23;0.2;0.32;3.1;23.6;14;33.2;19.2;2.2;58.1;24.7;85;20.8;0
13/6/2015;24;0.3;0.33;3;18.3;1.9;17.9;15.9;1.3;323.2;25;85;25.3;0
14/6/2015;1;0.5;0.4;3.1;22;5.7;20.7;15;1.2;351.4;24.8;86;43.5;3.6
14/6/2015;2;0.1;0.37;4.5;34.8;6.1;24.3;18.2;1.2;179.4;24.1;89;43.1;0.2
14/6/2015;3;0.2;0.3;7.7;19.4;1.4;12.7;11.4;1.5;112.5;23.8;90;44.6;5.4
14/6/2015;4;0.1;0.3;7;12.8;0.5;18;17.7;2.6;11.6;23.4;90;40.8;1.8
14/6/2015;5;0.2;0.35;6.5;14.2;1.1;25.1;24.1;2.2;343.5;23.2;91;36.8;0
14/6/2015;6;0.4;0.28;4.9;11.6;1.2;22.5;21.4;0.8;317.3;23.4;91;51.9;0
14/6/2015;7;0.3;0.34;4.1;8.8;1.1;23.7;22.7;1.1;324.8;23.6;91;37.2;0
14/6/2015;8;0.3;0.31;4.5;16.8;7.8;29.8;22.1;1.4;6.1;23.8;90;39.5;1.2
14/6/2015;9;0.2;0.31;5.1;10.8;9.9;29.9;20;2.3;21.8;24.2;90;27.1;1.6
14/6/2015;10;0;0.35;4.9;6;15.6;36.3;20.7;2.2;27.9;24.4;89;29;0.4
14/6/2015;11;0.1;0.35;7.1;17.8;3.5;19.7;16.3;2.1;359.8;26.5;80;34.6;0.2
14/6/2015;12;0.2;0.35;7.9;12.4;1.8;15.2;13.3;2.1;336.4;25.9;83;32.5;1
14/6/2015;13;0.2;0.28;8;10.6;1.7;13.4;11.8;2.4;354.4;27.5;75;34.9;0
14/6/2015;14;0;0.21;9;9;1;12;11;3.8;344.6;27;75;34.1;0
14/6/2015;15;0.1;0.17;7.7;5.4;2.2;12.7;10.5;2;347.7;26.8;75;37.6;0
14/6/2015;16;0.2;0.22;5.3;4.2;13.3;29.8;16.5;2.2;46.2;27;73;28.1;0
14/6/2015;17;0.3;0.23;4;4.6;16.1;33.8;17.8;1.7;54.9;26.8;74;29;0
14/6/2015;18;0.2;0.23;2.9;2.7;12.1;29.4;17.3;1.5;61;26.3;75;30.1;0
14/6/2015;19;0.1;0.17;2.3;17.8;24;43;19.1;1.2;61;26.2;76;37.7;0
14/6/2015;20;0.1;0.28;2.1;25.9;26.2;46.8;20.6;1.4;26.1;25.7;80;46.4;0.2
14/6/2015;21;0.2;0.24;2.7;18.4;16.7;42.1;25.3;1.7;40.8;24;87;29.8;0
14/6/2015;22;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
14/6/2015;23;0.1;0.27;2.6;23.3;14.3;32.6;18.3;2.8;78.4;24.6;87;33.2;0
14/6/2015;24;0;0.18;2.9;26.1;7.6;28;20.4;2.7;91.7;24.2;85;38.3;0
15/6/2015;1;0;0.2;2.4;30.3;3.6;25.2;21.6;0.9;274.5;24.4;87;46.3;0
15/6/2015;2;0.1;0.14;4.5;17.7;0.9;12.8;11.9;1;354.6;24.4;86;42.6;0
15/6/2015;3;0.1;0.14;3.4;11.9;2.1;15.1;13.1;0.6;22.9;24.5;85;56.5;0
15/6/2015;4;0.1;0.18;2.3;9.3;8.4;28;19.6;1;238.8;24.5;86;35.3;0
15/6/2015;5;0.1;0.23;1.7;7.9;11;31;20;1.3;74.9;24.4;87;40.7;0
15/6/2015;6;0.2;0.25;2.6;16.6;36.8;59;22.2;1.5;98.2;24.4;88;25.2;0
15/6/2015;7;0.2;0.55;1.3;18.1;69.9;92.8;23;1.5;167.7;24.6;86;32.9;0.2
15/6/2015;8;0.1;0.51;1.6;30.6;21.4;48.2;26.8;1.1;259;26.4;80;48;0
15/6/2015;9;0.1;0.3;3;20.4;9.7;31.9;22.2;2.4;39.2;29;70;51.1;0
15/6/2015;10;0;0.22;5.1;16.6;15.9;34.4;18.5;2.4;55.5;29.4;67;38.9;0
15/6/2015;11;0;0.18;7.3;18;14.2;31.1;16.9;2.4;62.9;29.9;65;27.2;0
15/6/2015;12;0.1;0.22;6.5;18;15;31.4;16.4;2.2;74.5;28.7;67;34.7;0
15/6/2015;13;0.2;0.32;5.8;30.4;28.7;45.9;17.2;2.4;130.6;28.1;71;26.4;0
15/6/2015;14;0;0.23;6.6;23.9;27.6;43.7;16.1;2.5;137.1;28.6;73;27.5;0
15/6/2015;15;0;0.16;5.3;24.1;27.7;44.1;16.4;2.2;83.5;29.2;67;33.9;0
15/6/2015;16;0;0.16;5.5;42.2;30.1;47.8;17.8;2.4;82.7;28.9;69;29.9;0
15/6/2015;17;0;0.09;5.5;43.9;15.8;33.5;17.7;2.8;59.3;27.6;73;26.2;0
15/6/2015;18;0;0.14;2.5;44.3;19.9;40.2;20.3;3.7;50.4;26.9;76;31.4;0
15/6/2015;19;0;0.16;2;24.4;12.7;29.3;16.6;2.3;39;26.2;79;39.5;0
15/6/2015;20;0;0.25;1.1;15;38.5;59.8;21.3;1.4;27;25.8;82;37.9;0
15/6/2015;21;0;0.15;1.1;15.5;31.4;52.8;21.4;1.7;33.6;25.5;83;31.4;0
15/6/2015;22;0;0.04;1.5;53.7;17.6;35.1;17.5;1.2;27.4;25.2;85;43.5;0
15/6/2015;23;0;0.11;1.4;28.7;12.2;30.9;18.6;1;29.7;24.8;85;43.9;0
15/6/2015;24;0;0.17;1.4;27.3;20.4;40.9;20.5;0.8;45.1;24.5;85;45.1;0
16/6/2015;1;0;0.17;1.7;18.2;19;42.5;23.6;1.1;304.5;24;86;33.9;0
16/6/2015;2;0;0.16;2.2;9.6;26;59;33;0.9;233.9;23.6;88;40.3;0
16/6/2015;3;0;0.2;2.4;29;29.1;69.6;40.4;1.7;270.4;23.3;89;28.9;0
16/6/2015;4;0;0.33;2.6;26.4;39.8;86.4;46.6;2.9;258;23;90;29;0
16/6/2015;5;0;0.43;2.5;38.5;68.8;115.7;46.9;1.5;220.9;22.9;90;37.6;0
16/6/2015;6;0.1;0.91;2.8;42.8;143.1;191.9;48.8;1.1;207.7;23;90;35;0
16/6/2015;7;0.1;1.31;2.8;68;129.2;166.2;37;1.1;296.7;23.8;90;37.5;0
16/6/2015;8;0;0.81;2.4;93.4;36.1;86.5;50.4;0.9;310.6;27.1;80;48.8;0
16/6/2015;9;0;0.25;2.5;78;14.2;43.7;29.6;1.7;359.4;28.8;71;33.9;0
16/6/2015;10;0;0.12;3.6;62.3;16.8;36.6;19.8;2;32.8;29.5;67;34.7;0
16/6/2015;11;0;0.11;3.4;32.1;24.2;44.3;20.1;2.3;65.1;29.4;68;35;0
16/6/2015;12;0;0.06;4.4;22.4;19.5;35.8;16.4;3.2;68.4;30.1;65;26.7;0
16/6/2015;13;0;0.07;6.2;24.2;11.4;22.6;11.2;5.2;77.9;30;65;26.9;0
16/6/2015;14;0;0.22;5;34.5;18.1;32.1;14;4;80.7;30.1;65;28.8;0
16/6/2015;15;0.3;0.16;5.2;20.7;23.7;40.6;16.9;3.7;52.8;29.7;64;22.5;0
16/6/2015;16;0.2;0.23;4.7;13.8;18.4;34.5;16.1;3.2;58.7;28.6;68;20.5;0
16/6/2015;17;0.1;0.22;5.4;8.4;14.3;31.1;16.8;3.2;54.5;27.6;70;22.3;0
16/6/2015;18;0.1;0.31;3.4;7.9;15.8;34.6;18.7;2.7;51.2;27.1;73;22.6;0
16/6/2015;19;0.2;0.36;2.5;15.5;29.2;51.5;22.3;2.6;59.2;26.9;73;21.9;0
16/6/2015;20;0.2;0.33;1.6;12.8;32.9;57.2;24.3;2.4;66.1;26.7;73;22.7;0
16/6/2015;21;0.2;0.23;3;30.5;21.3;44.8;23.5;2.7;69.3;26.5;71;21.8;0
16/6/2015;22;0.3;0.18;6.9;18.4;5;24.1;19.1;4.6;81.2;26.5;70;22.9;0
16/6/2015;23;0.5;0.17;8;22.1;3.1;16.9;13.8;4.1;87.5;26.2;71;25.1;0
16/6/2015;24;0.4;0.14;12.2;14.1;1;10.1;9.1;2.9;76.6;26.1;69;23.5;0
17/6/2015;1;0.4;0.05;12.2;25.2;1.5;10.3;8.9;2.4;82.9;26;67;25.2;0
17/6/2015;2;0.5;0.04;13;16.1;2;10.1;8.2;2.4;87.8;25.9;68;27.3;0
17/6/2015;3;0.5;0.06;16.5;11.1;0.6;7.3;6.8;3;79.5;26;68;24;0
17/6/2015;4;0.8;0.13;17.5;10.7;0.3;7.1;7;2.9;74.7;25.9;64;24.4;0
17/6/2015;5;0.8;0.09;16;15.8;1;9.4;8.4;2.8;76.6;25.9;64;23.2;0
17/6/2015;6;0.8;0.09;10.3;8.6;7.8;27.1;19.2;2.7;79.8;25.6;61;22.8;0
17/6/2015;7;0.8;0.2;5.5;14.6;18.8;45.3;26.5;2.7;89.5;25.6;62;24.8;0
17/6/2015;8;0.7;0.33;7.1;23.8;21.3;43.9;22.6;4;98.4;27.2;59;33.7;0
17/6/2015;9;0.9;0.18;8.7;21.1;20.8;43.4;22.6;3;91.6;27.6;61;33;0
17/6/2015;10;0.8;0.23;9.8;34.6;23;42.7;19.7;3.1;78.6;28.9;56;27.8;0
17/6/2015;11;0.7;0.32;9;18.2;28.5;46.8;18.3;2.8;99.3;29.3;57;31.4;0
17/6/2015;12;0.7;0.21;9.5;27.8;15.8;32;16.2;2.5;82;28;65;33.1;2
17/6/2015;13;0.4;0.22;10.5;17.7;11.3;26.2;14.9;2.1;54.9;26.9;74;35.5;0
17/6/2015;14;0.2;0.31;9.1;29.6;22.1;39.4;17.4;2.7;108.7;27.8;68;30.3;0
17/6/2015;15;0.5;0.34;9.1;36.1;26.5;45.2;18.7;2.7;113.6;28.3;63;30.3;0
